Format Version,1.23,Take Name,Take 2023-06-14 02.04.57 PM,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2023-06-14 02.04.57.740 PM,Capture Start Frame,5511006,Total Frames in Take,1673,Total Exported Frames,1673,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
867,14.450000,-0.280997,42.815346,-0.121940,141.091614,47.191284,105.850365,179.723190,82.048828,179.491287,141.539078,47.547180,238.090225
868,14.466667,-0.283377,42.813629,-0.123539,141.089645,47.193104,105.851509,179.722961,82.048584,179.491394,141.521210,47.564285,238.339996
869,14.483333,-0.291103,42.816803,-0.114177,141.090088,47.193264,105.851158,179.723511,82.048584,179.490784,141.533127,47.583942,238.588028
870,14.500000,-0.282706,42.809734,-0.117684,141.090424,47.193768,105.851517,179.723572,82.048439,179.490646,141.509430,47.607388,238.828445
871,14.516667,-0.283853,42.813484,-0.117189,141.089600,47.194183,105.852036,179.724152,82.048264,179.489944,141.508041,47.630283,239.074081
872,14.533333,-0.288936,42.808723,-0.115417,141.089386,47.193138,105.851128,179.724564,82.047874,179.489456,141.494904,47.647442,239.322800
873,14.550000,-0.281983,42.809551,-0.118565,141.091278,47.192295,105.851128,179.725189,82.047546,179.488815,141.481857,47.679367,239.560608
874,14.566667,-0.287157,42.814919,-0.117415,141.090256,47.191895,105.850815,179.724792,82.047256,179.489212,141.469147,47.698288,239.807159
875,14.583333,-0.285092,42.815510,-0.115551,141.089767,47.194077,105.851219,179.723831,82.047119,179.490082,141.454514,47.726597,240.049789
876,14.600000,-0.279999,42.812721,-0.117111,141.090149,47.192276,105.851273,179.724442,82.046616,179.489441,141.444611,47.747246,240.292953
877,14.616667,-0.289101,42.812099,-0.108921,141.090347,47.193611,105.852173,179.724838,82.046379,179.489059,141.445663,47.769054,240.538651
878,14.633333,-0.286065,42.816898,-0.119110,141.089966,47.193909,105.852386,179.723785,82.046227,179.490097,141.434052,47.802853,240.777039
879,14.650000,-0.288183,42.813160,-0.113753,141.091080,47.192585,105.851997,179.723389,82.045898,179.490402,141.408524,47.815308,241.021179
880,14.666667,-0.281403,42.812466,-0.112504,141.089584,47.194542,105.852875,179.699738,81.778915,179.520493,141.410965,47.837917,241.266708
881,14.683333,-0.279097,42.819550,-0.123054,141.089493,47.194695,105.851410,179.697327,81.779114,179.522842,141.407364,47.865150,241.504501
882,14.700000,-0.287324,42.806969,-0.112378,141.090851,47.192490,105.851814,179.698273,81.779091,179.521881,141.406067,47.889217,241.739227
883,14.716667,-0.290284,42.807686,-0.114661,141.090546,47.192280,105.852081,179.698776,81.779076,179.521484,141.393951,47.907570,241.982574
884,14.733333,-0.283011,42.815239,-0.119383,141.089874,47.193645,105.851936,179.697342,81.779236,179.522903,141.402740,47.928516,242.222244
885,14.750000,-0.280665,42.814533,-0.117597,141.090836,47.192360,105.852127,179.697235,81.779068,179.522995,141.378098,47.942150,242.468231
886,14.766667,-0.294497,42.818024,-0.113716,141.090378,47.193760,105.851379,179.735184,81.772392,179.484375,141.384232,47.960167,242.708511
887,14.783333,-0.288897,42.816833,-0.115949,141.090073,47.194298,105.851364,179.733170,81.772400,179.486374,141.376999,47.979595,242.944305
888,14.800000,-0.280384,42.809765,-0.115060,141.090134,47.192444,105.852081,179.732315,81.772316,179.487228,141.374023,47.999905,243.182205
889,14.816667,-0.284663,42.814148,-0.121857,141.089798,47.193356,105.851791,179.785751,81.752350,179.437515,141.365433,48.015560,243.422180
890,14.833333,-0.295115,42.808590,-0.109694,141.088959,47.194122,105.852173,179.784637,81.752052,179.438614,141.351349,48.028114,243.658798
891,14.850000,-0.287340,42.814152,-0.113868,141.090302,47.191322,105.850426,179.783371,81.751762,179.439789,141.344116,48.035450,243.902832
892,14.866667,-0.285088,42.817703,-0.118389,141.090103,47.193085,105.851532,179.782562,81.751518,179.440536,141.356491,48.057350,244.135147
893,14.883333,-0.285893,42.814003,-0.116567,141.090057,47.193314,105.850899,179.782837,81.751198,179.440216,141.355148,48.075813,244.371506
894,14.900000,-0.285467,42.812805,-0.113280,141.090469,47.190784,105.851028,179.780502,81.751160,179.442520,141.359787,48.093449,244.600723
895,14.916667,-0.287551,42.815025,-0.121976,141.089600,47.193123,105.851570,179.780121,81.751213,179.442886,141.366440,48.108448,244.837570
896,14.933333,-0.283042,42.817993,-0.119909,141.089523,47.193295,105.851425,179.779007,81.750725,179.443939,141.346848,48.114429,245.074921
897,14.950000,-0.289346,42.809063,-0.111470,141.090775,47.192036,105.851555,179.779327,81.750717,179.443619,141.350677,48.123207,245.306946
898,14.966667,-0.284934,42.813477,-0.116685,141.089752,47.192593,105.851273,179.779465,81.750702,179.443466,141.350571,48.134743,245.544571
899,14.983333,-0.292783,42.808903,-0.115197,141.089630,47.192959,105.850113,179.780319,81.749985,179.442490,141.342377,48.148872,245.767044
900,15.000000,-0.283993,42.811310,-0.117495,141.090469,47.191536,105.850861,179.779495,81.749527,179.443268,141.339005,48.150478,246.005585
901,15.016667,-0.286536,42.816227,-0.117863,141.090652,47.191914,105.850052,179.777161,81.748970,179.445587,141.333099,48.157204,246.230270
902,15.033333,-0.282951,42.817810,-0.120115,141.090256,47.191887,105.849632,179.776566,81.748383,179.446060,141.344025,48.162071,246.464294
903,15.050000,-0.281085,42.814182,-0.118543,141.090775,47.191334,105.849922,179.776459,81.747597,179.446136,141.350662,48.175922,246.684723
904,15.066667,-0.279466,42.816196,-0.121813,141.090637,47.190437,105.849754,179.777008,81.747032,179.445572,141.360062,48.169952,246.920227
905,15.083333,-0.289464,42.812733,-0.112178,141.089386,47.194111,105.851128,179.775009,81.746475,179.447449,141.356903,48.181141,247.138809
906,15.100000,-0.279884,42.812527,-0.120974,141.090820,47.191353,105.851349,179.776031,81.745728,179.446396,141.351608,48.180122,247.363953
907,15.116667,-0.285909,42.814159,-0.115483,141.089569,47.192513,105.851196,179.775467,81.744987,179.446976,141.357559,48.171761,247.594864
908,15.133333,-0.293599,42.816261,-0.116802,141.089706,47.193485,105.850624,179.773804,81.744347,179.448608,141.350372,48.161983,247.821426
909,15.150000,-0.290551,42.811161,-0.114620,141.090317,47.191696,105.851219,179.771027,81.743629,179.451309,141.348785,48.149269,248.051376
910,15.166667,-0.289255,42.815334,-0.115001,141.089584,47.192661,105.850563,179.772156,81.742752,179.450211,141.362015,48.157581,248.264526
911,15.183333,-0.286357,42.818260,-0.117714,141.089920,47.192680,105.850365,179.771423,81.741867,179.450928,141.373047,48.139835,248.495667
912,15.200000,-0.284328,42.810303,-0.116890,141.090286,47.191418,105.850624,179.770782,81.741165,179.451553,141.377777,48.132046,248.716019
913,15.216667,-0.281803,42.817184,-0.117788,141.090195,47.191776,105.850281,179.608887,81.661797,179.615784,141.393997,48.111156,248.944473
914,15.233333,-0.287664,42.812843,-0.114198,141.088455,47.193226,105.850288,179.677368,81.634682,179.546356,141.380753,48.104832,249.161667
915,15.250000,-0.286910,42.809132,-0.115836,141.090927,47.191959,105.850098,179.677124,81.633812,179.546631,141.384018,48.078716,249.391144
916,15.266667,-0.277891,42.812088,-0.117198,141.090149,47.190899,105.849586,179.677261,81.633850,179.546524,141.385437,48.060558,249.614166
917,15.283333,-0.293192,42.812672,-0.115587,141.089218,47.193272,105.850136,179.675125,81.633240,179.548737,141.382248,48.029434,249.849579
918,15.300000,-0.287211,42.811249,-0.121514,141.089767,47.192394,105.850471,179.674637,81.632385,179.549194,141.402771,48.020779,250.069427
919,15.316667,-0.283493,42.818417,-0.122448,141.089279,47.192204,105.849823,179.703064,81.605171,179.520935,141.397827,48.015453,250.291962
920,15.333333,-0.288084,42.814819,-0.118208,141.089081,47.193665,105.850098,179.703583,81.604324,179.520462,141.401215,48.003590,250.519394
921,15.350000,-0.282308,42.812347,-0.121675,141.090805,47.191509,105.850899,179.703232,81.603676,179.520844,141.415405,47.992081,250.744980
922,15.366667,-0.280443,42.815998,-0.123380,141.089371,47.193481,105.850723,179.703064,81.603043,179.520950,141.420822,47.988174,250.970551
923,15.383333,-0.286506,42.815041,-0.121518,141.089737,47.194405,105.850586,179.704285,81.602249,179.519669,141.412445,47.990402,251.186630
924,15.400000,-0.278642,42.809032,-0.116277,141.091232,47.192245,105.850426,179.703979,81.601547,179.519852,141.409882,47.980289,251.421326
925,15.416667,-0.283126,42.818466,-0.117993,141.089935,47.193523,105.850281,179.704346,81.600998,179.519562,141.423935,47.991962,251.640244
926,15.433333,-0.287300,42.812435,-0.112975,141.090042,47.192501,105.850014,179.705597,81.600204,179.518265,141.418320,47.997459,251.865463
927,15.450000,-0.282461,42.809368,-0.117638,141.091324,47.192200,105.850533,179.707687,81.599304,179.516159,141.402954,48.014771,252.088074
928,15.466667,-0.286655,42.817318,-0.119716,141.089859,47.192108,105.849899,179.708511,81.598831,179.515350,141.429657,48.037018,252.302429
929,15.483333,-0.280079,42.820858,-0.125828,141.089661,47.192989,105.849930,179.709000,81.598068,179.514908,141.428177,48.046852,252.532791
930,15.500000,-0.286738,42.809082,-0.118919,141.090805,47.191460,105.850838,179.711365,81.597397,179.512604,141.429398,48.070248,252.748062
931,15.516667,-0.282677,42.814068,-0.116800,141.090424,47.190922,105.850723,179.710953,81.596764,179.513062,141.423279,48.092644,252.972748
932,15.533333,-0.290470,42.818546,-0.117241,141.089417,47.193790,105.851486,179.711304,81.596275,179.512711,141.425842,48.105942,253.196671
933,15.550000,-0.280556,42.815865,-0.123223,141.090851,47.191048,105.850372,179.712219,81.595627,179.511688,141.400833,48.135941,253.417755
934,15.566667,-0.287959,42.807922,-0.112430,141.089554,47.193897,105.852066,179.712234,81.595650,179.511673,141.413910,48.152672,253.638840
935,15.583333,-0.285394,42.814934,-0.114806,141.089813,47.191601,105.850914,179.713409,81.595253,179.510513,141.421478,48.174477,253.867096
936,15.600000,-0.281741,42.814457,-0.123030,141.091110,47.191624,105.851616,179.715195,81.594536,179.508682,141.414993,48.206093,254.080200
937,15.616667,-0.282821,42.815628,-0.121895,141.090012,47.193188,105.851151,179.716431,81.594078,179.507492,141.403625,48.227230,254.302124
938,15.633333,-0.287979,42.813103,-0.121564,141.090195,47.193314,105.851295,179.716492,81.593712,179.507584,141.398041,48.239304,254.535080
939,15.650000,-0.281484,42.809589,-0.118688,141.091187,47.191185,105.850395,179.719513,81.593285,179.504517,141.389099,48.269981,254.743958
940,15.666667,-0.288279,42.815773,-0.116314,141.090149,47.192890,105.851448,179.770401,81.541473,179.455795,141.388092,48.283470,254.974655
941,15.683333,-0.285900,42.819733,-0.121366,141.089264,47.194649,105.850899,179.771881,81.540947,179.454239,141.381836,48.286205,255.203934
942,15.700000,-0.278366,42.814018,-0.117664,141.090775,47.193398,105.851700,179.805420,81.520988,179.436615,141.380630,48.306675,255.429199
943,15.716667,-0.283423,42.815296,-0.114679,141.090485,47.193737,105.851761,179.806381,81.520790,179.435638,141.366608,48.322334,255.643219
944,15.733333,-0.285339,42.819599,-0.123079,141.090561,47.193985,105.851273,179.806091,81.520569,179.435989,141.353195,48.323555,255.878586
945,15.750000,-0.283407,42.812431,-0.113783,141.091248,47.191231,105.850540,179.805862,81.520561,179.436203,141.352982,48.325321,256.100189
946,15.766667,-0.280956,42.814106,-0.124656,141.090485,47.193024,105.851471,179.805283,81.520622,179.436798,141.340210,48.344109,256.317596
947,15.783333,-0.289381,42.813076,-0.116641,141.089478,47.195160,105.852600,179.806534,81.520416,179.435593,141.333832,48.341431,256.544128
948,15.800000,-0.294109,42.811279,-0.114079,141.091187,47.191860,105.851379,179.807190,81.520203,179.435013,141.321243,48.336834,256.774994
949,15.816667,-0.286349,42.824921,-0.124880,141.090424,47.193249,105.851852,179.833023,81.517334,179.410461,141.310196,48.326176,257.001099
950,15.833333,-0.282706,42.815628,-0.117788,141.089584,47.194584,105.851700,179.833511,81.517128,179.410095,141.293747,48.336418,257.220795
951,15.850000,-0.285431,42.808434,-0.111335,141.091095,47.192158,105.851555,179.833221,81.517090,179.410385,141.292343,48.322651,257.444336
952,15.866667,-0.290334,42.813225,-0.113743,141.090073,47.192921,105.851074,179.833801,81.516983,179.409866,141.288086,48.307240,257.679688
953,15.883333,-0.283096,42.818031,-0.116748,141.089920,47.193455,105.851532,179.834000,81.516953,179.409668,141.278915,48.282852,257.905518
954,15.900000,-0.288686,42.811008,-0.117278,141.090973,47.192059,105.851982,179.832169,81.516945,179.411652,141.266678,48.279312,258.124695
955,15.916667,-0.290918,42.816032,-0.118398,141.089844,47.193565,105.851921,179.832779,81.516762,179.411087,141.243912,48.254898,258.349548
956,15.933333,-0.289007,42.818012,-0.115702,141.089661,47.193016,105.851219,179.833313,81.516434,179.410583,141.237671,48.226875,258.577118
957,15.950000,-0.282088,42.819748,-0.123621,141.091690,47.190636,105.851456,178.400177,81.361305,-179.267609,141.210480,48.185574,258.816559
958,15.966667,-0.287204,42.817459,-0.117403,141.090637,47.192032,105.850983,178.401886,81.361168,-179.269424,141.212311,48.158722,259.033783
959,15.983333,-0.285028,42.815613,-0.120418,141.089493,47.193844,105.851303,178.402588,81.361046,-179.270065,141.199036,48.129581,259.265839
960,16.000000,-0.285258,42.809765,-0.112998,141.091049,47.192909,105.851295,178.405807,81.360794,-179.273331,141.188477,48.100941,259.483948
961,16.016667,-0.280873,42.814838,-0.120500,141.090240,47.192902,105.851624,178.408646,81.360596,-179.276077,141.188309,48.071674,259.709961
962,16.033333,-0.286495,42.817791,-0.113873,141.090469,47.193031,105.850891,178.410446,81.360565,-179.277832,141.189926,48.034290,259.936371
963,16.050000,-0.273220,42.814426,-0.117390,141.090530,47.191452,105.851295,178.410187,81.360535,-179.277557,141.170502,47.988571,260.165833
964,16.066667,-0.290181,42.813782,-0.112886,141.090302,47.192532,105.851173,178.410889,81.360619,-179.278214,141.174072,47.960323,260.394653
965,16.083333,-0.272122,42.824543,-0.128562,141.089966,47.192394,105.850220,178.412125,81.360626,-179.279388,141.165665,47.925270,260.615479
966,16.100000,-0.287871,42.811577,-0.112976,141.090012,47.192009,105.851028,178.411407,81.360794,-179.278564,141.155930,47.894157,260.839905
967,16.116667,-0.288759,42.809021,-0.111594,141.090179,47.192554,105.850533,178.413269,81.360840,-179.280365,141.150146,47.869446,261.062347
968,16.133333,-0.281666,42.817608,-0.120520,141.090302,47.193447,105.850838,178.412979,81.360863,-179.280045,141.142075,47.835659,261.287048
969,16.150000,-0.287925,42.809208,-0.114800,141.090363,47.191822,105.851540,178.417023,81.361000,-179.283859,141.145889,47.810287,261.519135
970,16.166667,-0.285547,42.812588,-0.118334,141.089279,47.194202,105.851761,178.419235,81.360970,-179.286041,141.130905,47.779449,261.745300
971,16.183333,-0.282191,42.811352,-0.117352,141.090317,47.192699,105.850891,178.418869,81.361176,-179.285553,141.132431,47.781708,261.962463
972,16.200000,-0.280074,42.816048,-0.120859,141.090912,47.191818,105.851341,178.421738,81.361221,-179.288345,141.130234,47.765255,262.184998
973,16.216667,-0.284193,42.815434,-0.122124,141.090790,47.191898,105.850830,179.196442,81.371193,-179.918625,141.117050,47.755566,262.412537
974,16.233333,-0.284267,42.819050,-0.119839,141.089447,47.193058,105.851105,179.197479,81.371368,-179.919708,141.118210,47.740940,262.641785
975,16.250000,-0.280580,42.810829,-0.114202,141.090424,47.191994,105.851273,179.195587,81.371651,-179.917740,141.114227,47.744946,262.861267
976,16.266667,-0.278993,42.820980,-0.122125,141.089706,47.192841,105.851158,179.195221,81.371696,-179.917374,141.122940,47.741734,263.093170
977,16.283333,-0.286111,42.814220,-0.120129,141.089554,47.193222,105.851700,179.196777,81.371437,-179.919098,141.128799,47.759853,263.307587
978,16.300000,-0.280164,42.804771,-0.116299,141.090302,47.190460,105.850395,179.198120,81.371269,-179.920578,141.128265,47.760323,263.538116
979,16.316667,-0.289218,42.811203,-0.110549,141.089767,47.192867,105.851326,179.199738,81.371178,-179.922119,141.128784,47.763519,263.769897
980,16.333333,-0.286019,42.824062,-0.123695,141.090225,47.192539,105.850708,179.200699,81.371201,-179.922913,141.118729,47.774029,263.994873
981,16.350000,-0.282320,42.810623,-0.115037,141.090805,47.191830,105.851105,179.202591,81.371033,-179.924744,141.130035,47.798676,264.214569
982,16.366667,-0.283303,42.818855,-0.121602,141.088776,47.193886,105.852127,179.204941,81.370941,-179.927109,141.120453,47.808983,264.437683
983,16.383333,-0.292685,42.817577,-0.113278,141.089005,47.193630,105.851624,179.204681,81.370979,-179.926849,141.119736,47.833374,264.657349
984,16.400000,-0.286000,42.813828,-0.120954,141.090378,47.192036,105.851570,179.744492,81.416008,179.466156,141.116730,47.836651,264.886353
985,16.416667,-0.291228,42.814178,-0.117747,141.089371,47.194565,105.851784,179.745483,81.415726,179.465027,141.132462,47.872341,265.104034
986,16.433333,-0.287278,42.816029,-0.118538,141.088730,47.194458,105.851494,179.746964,81.415558,179.463577,141.129791,47.871086,265.337250
987,16.450000,-0.285834,42.805264,-0.113651,141.090942,47.192036,105.851654,179.746246,81.415619,179.464432,141.129547,47.896229,265.556976
988,16.466667,-0.282253,42.817745,-0.127239,141.089996,47.192963,105.851601,179.746674,81.415520,179.464111,141.133713,47.906631,265.784302
989,16.483333,-0.288150,42.812698,-0.117770,141.089249,47.192543,105.850197,179.747742,81.415176,179.462997,141.136078,47.939541,265.997223
990,16.500000,-0.283925,42.817051,-0.116556,141.090195,47.192322,105.852036,179.747635,81.415131,179.463120,141.128479,47.952053,266.225433
991,16.516667,-0.285478,42.808311,-0.123006,141.089539,47.193192,105.851471,179.747314,81.415031,179.463593,141.127106,47.967632,266.451996
992,16.533333,-0.285805,42.815563,-0.122533,141.089539,47.193821,105.851341,179.806519,81.408478,179.406494,141.137024,47.996124,266.671478
993,16.550000,-0.284665,42.805210,-0.112758,141.091370,47.190929,105.850838,179.808212,81.407982,179.404709,141.133575,48.013981,266.896301
994,16.566667,-0.282565,42.816704,-0.122472,141.089935,47.192448,105.850494,179.808105,81.407791,179.404800,141.142548,48.041161,267.116089
995,16.583333,-0.290783,42.809074,-0.111320,141.089111,47.194469,105.852577,179.808289,81.407570,179.404663,141.144043,48.047115,267.351105
996,16.600000,-0.282845,42.811604,-0.118971,141.090302,47.192146,105.852165,179.808685,81.407410,179.404205,141.149506,48.063553,267.579498
997,16.616667,-0.285193,42.814060,-0.121784,141.090317,47.193439,105.851555,179.808563,81.407364,179.404587,141.147125,48.029060,267.848389
998,16.633333,-0.289986,42.817722,-0.121275,141.089539,47.193787,105.851791,179.809906,81.407021,179.403107,141.135056,48.097786,268.028381
999,16.650000,-0.286502,42.807316,-0.113393,141.090485,47.192554,105.851830,-176.387604,80.996353,179.323746,141.155212,48.062740,268.296814
1000,16.666667,-0.286624,42.811707,-0.112950,141.089920,47.193153,105.851303,-178.248840,81.116806,179.342804,141.148071,48.120380,268.484375
1001,16.683333,-0.284791,42.815395,-0.117609,141.089661,47.193653,105.851189,-178.248535,81.116791,179.341934,141.155594,48.136703,268.710419
1002,16.700000,-0.287568,42.813774,-0.112921,141.091171,47.192020,105.852005,-178.248276,81.116638,179.340942,141.158203,48.145054,268.935150
1003,16.716667,-0.291644,42.810070,-0.116016,141.089920,47.191856,105.850838,-178.247192,81.116486,179.340408,141.168228,48.114101,269.200531
1004,16.733333,-0.287785,42.814617,-0.116230,141.089066,47.194195,105.851173,-178.247726,81.116478,179.340302,141.161575,48.157036,269.389618
1005,16.750000,-0.283232,42.810242,-0.112525,141.090576,47.191692,105.851028,-178.248383,81.116402,179.340332,141.160934,48.156208,269.623657
1006,16.766667,-0.285891,42.813442,-0.113693,141.089050,47.192757,105.851364,-178.248947,81.116348,179.340744,141.157013,48.158829,269.843475
1007,16.783333,-0.286247,42.815002,-0.121860,141.089645,47.193336,105.851387,-178.248734,81.116249,179.340683,141.176147,48.117439,270.111237
1008,16.800000,-0.284162,42.815582,-0.123010,141.091293,47.191750,105.851677,-178.247620,81.116165,179.340210,141.175079,48.109787,270.332062
1009,16.816667,-0.286015,42.814415,-0.115435,141.090408,47.192703,105.851158,169.364990,82.114609,-167.790207,141.187988,48.046894,270.614563
1010,16.833333,-0.283554,42.818409,-0.123777,141.089493,47.193359,105.851402,-176.236099,81.138046,178.766983,141.180832,48.096527,270.785278
1011,16.850000,-0.279821,42.807987,-0.123727,141.090607,47.193684,105.852448,162.684814,82.070869,-164.704346,141.181915,48.079334,271.019409
1012,16.866667,-0.286821,42.815773,-0.122671,141.090134,47.193352,105.851318,-177.374161,80.986610,176.322800,141.174728,48.133652,271.196136
1013,16.883333,-0.281230,42.815941,-0.119021,141.089630,47.193916,105.851555,-177.373611,80.986534,176.321899,141.195023,47.961678,271.549042
1014,16.900000,-0.293127,42.805054,-0.111132,141.091263,47.192562,105.852531,-177.373322,80.986465,176.321503,141.181854,48.068268,271.687805
1015,16.916667,-0.284680,42.818638,-0.116454,141.089447,47.193298,105.851555,-177.373108,80.986404,176.321152,141.184769,48.049721,271.912720
1016,16.933333,-0.287637,42.816254,-0.115005,141.090607,47.192467,105.850693,160.962708,82.294983,-163.455139,141.184265,48.037754,272.148499
1017,16.950000,-0.287299,42.810143,-0.116728,141.091675,47.191128,105.852173,160.958847,82.294930,-163.451248,141.183121,48.016037,272.368683
1018,16.966667,-0.287186,42.814514,-0.119101,141.089630,47.194069,105.852928,160.958572,82.295021,-163.450974,141.182129,48.015774,272.590302
1019,16.983333,-0.288711,42.814346,-0.118005,141.089630,47.193089,105.851410,160.959290,82.294708,-163.451477,141.189163,47.889473,272.905121
1020,17.000000,-0.281042,42.808823,-0.117767,141.091843,47.191162,105.850853,160.959686,82.294495,-163.451996,141.183609,47.930164,273.078888
1021,17.016667,-0.288926,42.816097,-0.115801,141.089539,47.194054,105.851494,160.959305,82.294830,-163.451599,141.169815,47.978165,273.260986
1022,17.033333,-0.291174,42.816307,-0.115608,141.089722,47.193233,105.851768,160.959503,82.294586,-163.451935,141.181091,47.902744,273.524109
1023,17.050000,-0.279844,42.814434,-0.116081,141.090912,47.191208,105.851295,160.957336,82.294922,-163.449890,141.162399,47.967712,273.682617
1024,17.066667,-0.292040,42.812569,-0.118096,141.088898,47.193699,105.851280,160.955902,82.295448,-163.448975,141.151840,47.967937,273.874176
1025,17.083333,-0.285074,42.812504,-0.112756,141.090088,47.193974,105.851173,160.956284,82.295189,-163.449646,141.165131,47.897606,274.111023
1026,17.100000,-0.283908,42.810837,-0.118722,141.091034,47.191711,105.851196,156.879059,82.589920,-162.171005,141.139084,47.975361,274.223480
1027,17.116667,-0.287579,42.814243,-0.116857,141.090332,47.193661,105.852081,156.874313,82.589859,-162.166290,141.133835,47.969009,274.384460
1028,17.133333,-0.289468,42.812714,-0.112772,141.090256,47.192444,105.850433,156.874207,82.589600,-162.166168,141.147064,47.839039,274.624786
1029,17.150000,-0.286466,42.810684,-0.114131,141.091156,47.189987,105.850891,156.873978,82.589355,-162.166183,141.122620,47.873409,274.715576
1030,17.166667,-0.289999,42.810108,-0.112427,141.089905,47.193291,105.850960,-168.745468,80.285698,161.498108,141.103271,47.928658,274.771210
1031,17.183333,-0.284535,42.816227,-0.119615,141.090088,47.193645,105.851875,-177.515549,81.568039,171.008469,141.079788,47.979919,274.806732
1032,17.200000,-0.287262,42.810249,-0.113231,141.091156,47.189915,105.851433,-177.517410,81.568192,171.010712,141.067810,47.958450,274.870789
1033,17.216667,-0.284140,42.812084,-0.110803,141.089554,47.193115,105.851578,-172.928146,80.861694,166.275848,141.060715,47.873306,274.964630
1034,17.233333,-0.292760,42.811699,-0.117352,141.089737,47.193687,105.851761,-172.924362,80.861031,166.271805,141.038055,47.858364,274.977631
1035,17.250000,-0.285160,42.809433,-0.119543,141.090744,47.191948,105.851387,-172.922394,80.860825,166.269897,141.009445,47.895985,274.925598
1036,17.266667,-0.284464,42.815525,-0.115657,141.089844,47.192764,105.850723,162.386261,82.855377,-169.284653,140.984421,47.805382,274.960449
1037,17.283333,-0.288161,42.811111,-0.111545,141.089615,47.194084,105.852043,158.795959,82.790833,-163.855484,140.976776,47.728386,274.946747
1038,17.300000,-0.284055,42.816856,-0.117242,141.090942,47.190895,105.851189,158.791916,82.790749,-163.851242,140.951950,47.701561,274.877441
1039,17.316667,-0.292344,42.814499,-0.116093,141.089325,47.194107,105.851364,-170.305496,80.487740,163.172943,140.918610,47.727467,274.748932
1040,17.333333,-0.284934,42.819424,-0.117866,141.090088,47.193821,105.851151,167.373795,82.814285,-174.196487,140.887695,47.695366,274.644318
1041,17.350000,-0.282469,42.810726,-0.117667,141.091080,47.190865,105.851410,160.699448,82.842720,-165.454361,140.872253,47.601990,274.567993
1042,17.366667,-0.285852,42.812443,-0.115024,141.090225,47.193275,105.851326,139.045029,-83.639816,-31.894812,140.838257,47.572922,274.420105
1043,17.383333,-0.287182,42.813927,-0.121114,141.089493,47.193466,105.851616,139.045120,-83.639709,-31.894819,140.800781,47.604404,274.218506
1044,17.400000,-0.282627,42.811043,-0.118238,141.091888,47.188980,105.850067,-175.809296,-82.387207,13.246824,140.763931,47.501133,274.103180
1045,17.416667,-0.283622,42.820713,-0.126226,141.089172,47.193657,105.851654,-175.809143,-82.387413,13.246675,140.741089,47.494244,273.901642
1046,17.433333,-0.281159,42.817158,-0.123059,141.090225,47.193359,105.851425,-175.807343,-82.387329,13.248327,140.685577,47.587120,273.594025
1047,17.450000,-0.289128,42.802643,-0.112234,141.091568,47.191574,105.852112,-175.806992,-82.387497,13.248320,140.663116,47.449085,273.482605
1048,17.466667,-0.287904,42.815590,-0.114409,141.089325,47.194134,105.851891,-175.806992,-82.387650,13.248179,140.624786,47.480251,273.210571
1049,17.483333,-0.288811,42.810818,-0.117525,141.090057,47.193039,105.851006,-175.805878,-82.387527,13.248970,140.583923,47.419128,273.016846
1050,17.500000,-0.281884,42.810085,-0.117642,141.090851,47.191841,105.851959,-175.803955,-82.387398,13.250626,140.551743,47.391315,272.773560
1051,17.516667,-0.288985,42.812454,-0.116047,141.089264,47.193027,105.851051,171.667297,-83.581070,-2.127462,140.498734,47.459446,272.473999
1052,17.533333,-0.286491,42.812588,-0.114589,141.089920,47.193306,105.851471,171.667511,-83.581123,-2.127374,140.451675,47.501556,272.168610
1053,17.550000,-0.286295,42.812252,-0.119835,141.091736,47.191620,105.851509,174.059021,-83.740753,-1.822659,140.429352,47.389347,271.998505
1054,17.566667,-0.289307,42.813782,-0.115017,141.089737,47.194759,105.851280,-174.636658,-82.561172,10.279896,140.389603,47.379467,271.746155
1055,17.583333,-0.290007,42.809086,-0.115536,141.089813,47.192024,105.850647,-174.635651,-82.561073,10.281041,140.358322,47.329174,271.525421
1056,17.600000,-0.281463,42.810081,-0.119241,141.091660,47.190445,105.851196,150.427261,-84.264168,-24.062775,140.299789,47.377266,271.218475
1057,17.616667,-0.285486,42.817898,-0.117959,141.090027,47.194164,105.851273,150.424347,-84.264183,-24.065853,140.248215,47.522629,270.845673
1058,17.633333,-0.287436,42.814014,-0.117271,141.089737,47.192909,105.851662,178.433487,-83.822006,-1.712044,140.224472,47.413506,270.664978
1059,17.650000,-0.283021,42.813351,-0.120650,141.090851,47.191166,105.851555,178.430695,-83.822258,-1.714698,140.168427,47.481766,270.352448
1060,17.666667,-0.287146,42.812805,-0.116944,141.090652,47.194637,105.852058,178.430801,-83.822304,-1.714677,140.128677,47.497597,270.083588
1061,17.683333,-0.289781,42.810837,-0.111817,141.089874,47.193390,105.851532,178.430725,-83.822319,-1.714643,140.082291,47.578281,269.765564
1062,17.700000,-0.283593,42.807877,-0.112769,141.091599,47.190720,105.851295,178.433243,-83.822144,-1.711946,140.039963,47.532814,269.543701
