Frame,time,spm_rot_x,spm_rot_y,spm_rot_z,spm_pos_x,spm_pos_y,spm_pos_z,cf_rot_x,cf_rot_y,cf_rot_z,cf_pos_x,cf_pos_y,cf_pos_z
539,8.983.333,-29.947,-1.794,65.546,1.292.728,1.349.705,1.111.781,-4.236.934,5.040.414,176.121.094,1.237.267,1.148.535,2.029.460
540,9.000.000,898.891,-4.019.345,-179.917.496,1.292.693,1.349.720,1.111.807,-4.237.432,5.040.702,176.121.414,1.236.423,1.149.173,2.027.766
541,9.016.667,-24.287,6.665,72.531,1.292.741,1.349.718,1.111.772,-4.237.719,5.041.306,176.121.368,1.235.601,1.149.669,2.026.151
542,9.033.333,-29.700,-924,64.575,1.292.725,1.349.705,1.111.778,-4.238.485,5.042.053,176.121.887,1.234.850,1.150.334,2.024.412
543,9.050.000,897.819,-4.020.227,-179.917.587,1.292.691,1.349.720,1.111.811,-4.238.666,5.042.698,176.121.811,1.234.142,1.151.011,2.022.737
544,9.066.667,-26.902,-2.972,64.873,1.292.723,1.349.708,1.111.784,-4.360.072,5.283.847,176.320.663,1.233.466,1.151.552,2.021.076
545,9.083.333,-29.518,-649,64.565,1.292.728,1.349.704,1.111.785,-4.360.617,5.284.504,176.321.198,1.232.785,1.152.253,2.019.454
546,9.100.000,-29.703,-1.072,63.996,1.292.723,1.349.701,1.111.779,-4.360.649,5.285.095,176.321.152,1.232.268,1.152.760,2.017.767
547,9.116.667,-26.957,677,62.626,1.292.729,1.349.698,1.111.784,-4.337.303,5.568.333,176.383.408,1.231.691,1.153.427,2.016.114
548,9.133.333,-28.128,-1.321,64.653,1.292.724,1.349.704,1.111.789,-4.337.390,5.568.962,176.383.392,1.231.133,1.154.170,2.014.446
549,9.150.000,-28.009,-2.975,65.188,1.292.723,1.349.702,1.111.784,-4.337.677,5.570.018,176.382.980,1.230.698,1.154.783,2.012.739
550,9.166.667,-27.860,900,62.461,1.292.729,1.349.702,1.111.787,-4.458.112,5.844.906,176.302.826,1.230.342,1.155.515,2.010.969
551,9.183.333,-29.529,-834,64.261,1.292.730,1.349.702,1.111.789,-4.458.256,5.845.490,176.302.979,1.229.932,1.156.213,2.009.229
552,9.200.000,-31.419,-1.154,65.191,1.292.725,1.349.701,1.111.786,-4.458.406,5.846.031,176.303.162,1.229.551,1.156.946,2.007.496
553,9.216.667,-26.947,-1.767,62.956,1.292.726,1.349.708,1.111.791,-4.459.224,5.846.911,176.303.757,1.229.317,1.157.514,2.005.662
554,9.233.333,-27.025,-1.336,63.975,1.292.725,1.349.705,1.111.785,-4.459.928,5.847.847,176.304.764,1.229.100,1.158.145,2.003.960
555,9.250.000,-31.043,-74,62.555,1.292.724,1.349.703,1.111.782,-4.502.539,5.936.175,176.391.296,1.228.851,1.158.746,2.002.333
556,9.266.667,-28.131,639,63.650,1.292.726,1.349.702,1.111.783,-4.543.426,6.027.805,176.477.798,1.228.682,1.159.289,2.000.617
557,9.283.333,-17.112,11.452,55.943,1.292.719,1.349.688,1.111.765,-4.543.813,6.028.700,176.478.516,1.228.568,1.159.913,1.998.842
558,9.300.000,898.587,-4.022.912,-179.917.068,1.292.693,1.349.716,1.111.808,-4.645.535,6.285.256,176.530.182,1.228.492,1.160.541,1.997.033
559,9.316.667,-29.270,1.311,63.656,1.292.728,1.349.702,1.111.782,-4.646.072,6.286.000,176.530.273,1.228.488,1.161.047,1.995.191
560,9.333.333,-26.725,-1.392,64.170,1.292.726,1.349.707,1.111.787,-4.646.311,6.286.561,176.530.411,1.228.574,1.161.530,1.993.247
561,9.350.000,-29.764,1.423,62.200,1.292.730,1.349.707,1.111.781,-4.646.684,6.287.117,176.530.533,1.228.553,1.162.259,1.991.316
562,9.366.667,-30.246,-369,61.680,1.292.724,1.349.707,1.111.785,-4.647.532,6.288.180,176.530.838,1.228.541,1.162.711,1.989.582
563,9.383.333,-29.162,572,62.043,1.292.727,1.349.703,1.111.782,-4.647.862,6.288.709,176.530.838,1.228.647,1.163.247,1.987.715
564,9.400.000,-32.026,1.768,62.892,1.292.724,1.349.704,1.111.776,-4.702.346,6.381.804,176.607.254,1.228.724,1.163.632,1.985.926
565,9.416.667,-17.925,12.604,56.240,1.292.714,1.349.692,1.111.764,-4.702.670,6.382.359,176.607.208,1.228.940,1.164.058,1.983.974
566,9.433.333,-29.045,928,63.842,1.292.724,1.349.699,1.111.783,-4.753.584,6.476.301,176.657.120,1.229.096,1.164.468,1.982.100
567,9.450.000,-30.795,480,62.668,1.292.722,1.349.703,1.111.779,-4.754.147,6.477.230,176.657.516,1.229.336,1.164.879,1.980.130
568,9.466.667,-30.159,-104,62.632,1.292.728,1.349.701,1.111.783,-4.770.218,6.568.807,176.674.805,1.229.648,1.165.066,1.978.086
569,9.483.333,-27.997,2.225,62.078,1.292.723,1.349.712,1.111.788,-4.770.573,6.569.434,176.675.186,1.229.838,1.165.546,1.976.290
570,9.500.000,-29.953,-816,64.374,1.292.722,1.349.705,1.111.784,-4.770.453,6.570.381,176.675.461,1.230.122,1.165.835,1.974.317
571,9.516.667,-27.731,-1.314,64.851,1.292.725,1.349.701,1.111.788,-4.770.082,6.571.117,176.676.132,1.230.481,1.166.149,1.972.434
572,9.533.333,-26.436,-322,63.946,1.292.730,1.349.700,1.111.788,-4.769.762,6.571.792,176.676.605,1.230.858,1.166.595,1.970.502
573,9.550.000,-30.355,-2.052,64.061,1.292.726,1.349.706,1.111.784,-4.769.592,6.572.345,176.677.048,1.231.213,1.167.039,1.968.528
574,9.566.667,-48.498,17.025,50.910,1.292.695,1.349.724,1.111.822,-4.769.429,6.572.938,176.676.926,1.231.665,1.167.529,1.966.469
575,9.583.333,-28.723,-2.561,63.095,1.292.727,1.349.702,1.111.787,-4.769.384,6.573.713,176.676.971,1.232.093,1.168.033,1.964.663
576,9.600.000,-29.229,-2.624,63.586,1.292.724,1.349.703,1.111.783,-4.769.399,6.574.533,176.676.926,1.232.537,1.168.584,1.962.651
577,9.616.667,899.941,-4.022.019,-179.917.725,1.292.698,1.349.721,1.111.816,-4.769.214,6.574.406,176.677.368,1.233.002,1.169.338,1.960.890
578,9.633.333,-27.779,1.333,63.050,1.292.726,1.349.701,1.111.786,-4.695.406,6.494.113,176.941.467,1.233.533,1.170.069,1.959.152
579,9.650.000,899.748,-4.023.523,-179.915.283,1.292.691,1.349.719,1.111.813,-4.655.695,6.443.879,177.034.851,1.233.981,1.170.971,1.957.361
580,9.666.667,-30.067,999,63.791,1.292.724,1.349.705,1.111.780,-4.641.613,6.420.636,177.064.468,1.234.529,1.172.003,1.955.558
581,9.683.333,-27.986,498,63.689,1.292.728,1.349.707,1.111.786,-4.641.195,6.419.782,177.065.323,1.235.117,1.173.190,1.953.734
582,9.700.000,-29.901,-834,65.527,1.292.722,1.349.705,1.111.778,-4.640.873,6.418.886,177.065.369,1.235.631,1.174.532,1.951.823
583,9.716.667,-27.813,1.652,62.054,1.292.727,1.349.705,1.111.781,-4.640.914,6.419.793,177.065.384,1.236.150,1.176.150,1.950.318
584,9.733.333,-30.189,2.443,63.965,1.292.731,1.349.708,1.111.788,-4.668.015,6.326.136,177.038.376,1.236.691,1.177.601,1.948.396
585,9.750.000,-17.866,13.661,54.975,1.292.711,1.349.681,1.111.753,271.511,21.072.863,-4.368.626,1.237.002,1.179.122,1.946.760
586,9.766.667,-29.760,106,66.692,1.292.722,1.349.703,1.111.781,1.327.367,20.874.632,-4.290.533,1.237.844,1.180.544,1.944.969
587,9.783.333,-27.735,475,63.307,1.292.726,1.349.698,1.111.779,-3.969.861,5.514.771,177.355.606,1.238.618,1.182.386,1.943.348
588,9.800.000,898.694,-4.022.532,-179.917.053,1.292.690,1.349.715,1.111.807,-3.997.110,5.281.744,177.846.100,1.239.124,1.184.166,1.941.751
589,9.816.667,-28.834,291,62.891,1.292.727,1.349.704,1.111.784,-3.681.448,5.169.027,177.970.978,1.239.671,1.185.882,1.940.176
590,9.833.333,-29.525,-2.166,65.051,1.292.726,1.349.708,1.111.786,-3.669.265,5.133.467,177.991.684,1.240.290,1.187.712,1.938.619
591,9.850.000,-31.659,-2.529,65.115,1.292.722,1.349.705,1.111.780,-4.028.316,5.021.180,177.757.187,1.240.806,1.189.458,1.936.919
592,9.866.667,900.292,-4.021.579,-179.917.206,1.292.693,1.349.715,1.111.820,-7.990.114,5.877.448,173.601.425,1.242.352,1.189.171,1.933.785
593,9.883.333,-27.869,-1.062,63.144,1.292.724,1.349.706,1.111.789,-4.680.173,5.092.939,176.932.098,1.241.903,1.193.070,1.933.812
594,9.900.000,899.815,-4.021.698,-179.915.726,1.292.688,1.349.717,1.111.813,-5.161.699,5.128.911,176.717.102,1.242.601,1.194.743,1.932.315
595,9.916.667,-28.424,-1.888,63.698,1.292.721,1.349.704,1.111.783,-5.290.094,4.589.499,176.715.363,1.243.873,1.196.379,1.930.601
596,9.933.333,-27.552,-1.681,65.080,1.292.729,1.349.701,1.111.785,-7.890.094,4.352.887,177.400.253,1.243.569,1.198.166,1.929.912
597,9.950.000,-32.180,-1.687,63.559,1.292.723,1.349.699,1.111.782,-7.117.246,4.394.790,177.755.753,1.244.250,1.199.421,1.928.448
598,9.966.667,-27.147,732,62.778,1.292.723,1.349.701,1.111.789,1.665.990,19.986.034,-3.356.203,1.244.948,1.200.142,1.926.291
599,9.983.333,-30.266,635,64.572,1.292.728,1.349.704,1.111.781,1.043.306,19.976.555,-2.985.179,1.245.573,1.201.231,1.924.960
600,10.000.000,-51.000,17.269,51.046,1.292.691,1.349.717,1.111.812,1.134.122,19.890.890,-2.788.539,1.246.152,1.202.333,1.923.622
601,10.016.667,-28.638,-1.167,64.588,1.292.727,1.349.709,1.111.789,746.924,19.875.591,-3.123.902,1.246.798,1.203.168,1.922.190
602,10.033.333,-27.511,-663,63.292,1.292.724,1.349.708,1.111.789,2.103.726,19.955.618,-3.517.111,1.247.230,1.204.207,1.920.758
603,10.050.000,898.861,-4.020.916,-179.918.274,1.292.689,1.349.719,1.111.812,-4.824.533,4.798.061,177.270.172,1.247.895,1.205.165,1.919.379
604,10.066.667,-28.036,-1.073,63.296,1.292.724,1.349.706,1.111.782,297.723,19.830.141,-4.065.411,1.248.567,1.206.121,1.918.112
605,10.083.333,901.326,-4.024.273,-179.915.451,1.292.698,1.349.721,1.111.809,-4.705.909,4.474.343,176.741.074,1.249.153,1.206.752,1.916.667
606,10.100.000,-31.663,-175,63.443,1.292.726,1.349.703,1.111.775,550.631,19.526.953,-4.339.895,1.249.708,1.207.498,1.915.322
607,10.116.667,-32.340,-2.726,63.824,1.292.727,1.349.711,1.111.786,-5.076.709,4.496.431,177.106.506,1.250.223,1.208.126,1.913.997
608,10.133.333,-27.991,-2.452,64.074,1.292.730,1.349.705,1.111.788,645.152,19.583.857,-3.545.283,1.250.775,1.208.831,1.912.840
609,10.150.000,-31.575,-2.262,64.697,1.292.722,1.349.703,1.111.780,-2.782.454,4.572.013,177.783.875,1.251.944,1.209.322,1.910.646
610,10.166.667,-30.581,-1.984,64.470,1.292.729,1.349.710,1.111.786,1.455.096,19.242.481,-2.909.740,1.251.868,1.209.964,1.910.079
611,10.183.333,-27.844,-2.201,64.723,1.292.728,1.349.701,1.111.791,1.162.576,19.408.777,-3.224.017,1.252.458,1.210.610,1.908.742
612,10.200.000,-31.209,-3.170,65.956,1.292.724,1.349.703,1.111.785,1.462.982,19.241.203,-3.365.628,1.252.969,1.211.650,1.907.302
613,10.216.667,-27.602,-1.960,65.815,1.292.728,1.349.700,1.111.784,687.529,19.203.047,-3.965.369,1.253.298,1.212.401,1.906.200
614,10.233.333,-29.895,-425,64.242,1.292.730,1.349.706,1.111.791,238.776,18.873.814,-4.075.727,1.254.008,1.213.368,1.904.995
615,10.250.000,903.301,-4.014.050,-179.908.340,1.292.711,1.349.724,1.111.804,493.390,18.871.479,-4.409.128,1.254.591,1.214.200,1.903.831
616,10.266.667,-28.047,-1.870,63.764,1.292.719,1.349.705,1.111.788,640.101,18.683.851,-4.472.322,1.255.558,1.215.316,1.902.376
617,10.283.333,-28.129,-1.550,64.630,1.292.731,1.349.703,1.111.793,1.917.588,18.559.649,-4.393.947,1.256.140,1.216.208,1.901.209
618,10.300.000,-31.289,-494,65.708,1.292.724,1.349.702,1.111.786,1.098.314,18.426.743,-3.987.714,1.256.738,1.217.416,1.900.370
619,10.316.667,-28.758,-1.728,64.698,1.292.725,1.349.701,1.111.788,-4.111.953,3.223.443,177.366.867,1.257.373,1.218.437,1.899.188
620,10.333.333,-27.706,0,63.501,1.292.726,1.349.707,1.111.790,692.491,18.543.913,-2.898.494,1.257.702,1.219.484,1.898.053
621,10.350.000,899.618,-4.019.017,-179.916.748,1.292.689,1.349.718,1.111.815,2.324.444,18.473.782,-3.405.665,1.258.720,1.220.511,1.896.674
622,10.366.667,-28.552,511,65.071,1.292.724,1.349.701,1.111.783,2.421.323,18.242.315,-3.603.994,1.259.035,1.221.536,1.895.343
623,10.383.333,-28.539,-2.160,64.703,1.292.730,1.349.703,1.111.788,1.236.365,18.028.694,-4.193.568,1.260.185,1.222.909,1.894.681
624,10.400.000,898.549,-4.022.960,-179.917.480,1.292.689,1.349.720,1.111.816,1.162.718,18.030.005,-4.503.895,1.260.642,1.223.824,1.893.351
625,10.416.667,-26.729,-1.387,64.059,1.292.725,1.349.707,1.111.782,1.222.450,17.724.222,-4.864.788,1.261.844,1.225.026,1.892.416
626,10.433.333,-27.852,1.881,63.970,1.292.728,1.349.702,1.111.786,-4.711.724,2.561.008,176.039.612,1.262.653,1.226.092,1.891.336
627,10.450.000,-33.247,-733,63.139,1.292.727,1.349.702,1.111.779,1.256.856,17.598.965,-4.875.999,1.263.468,1.227.237,1.890.373
628,10.466.667,-28.125,-838,64.711,1.292.728,1.349.709,1.111.783,1.025.650,17.461.224,-4.349.011,1.264.163,1.228.495,1.889.538
629,10.483.333,-25.283,-1.594,65.035,1.292.731,1.349.705,1.111.787,866.721,17.703.579,-3.794.600,1.264.601,1.229.546,1.888.431
630,10.500.000,-23.625,6.654,71.582,1.292.740,1.349.711,1.111.769,-1.359.807,2.080.549,176.974.258,1.265.592,1.230.397,1.886.972
631,10.516.667,-29.914,-2.790,63.637,1.292.727,1.349.701,1.111.786,1.789.130,17.611.343,-3.434.121,1.266.282,1.231.724,1.886.151
632,10.533.333,-27.507,3.075,63.886,1.292.728,1.349.702,1.111.788,-2.169.964,2.010.048,177.219.315,1.267.456,1.232.837,1.885.051
633,10.550.000,-30.245,1.690,63.832,1.292.720,1.349.708,1.111.786,-3.308.092,15.354.793,-2.882.273,1.269.017,1.234.856,1.885.651
634,10.566.667,-28.351,-1.607,63.248,1.292.726,1.349.705,1.111.789,-4.629.467,1.679.714,176.513.596,1.270.039,1.235.340,1.883.328
635,10.583.333,-26.073,1.740,63.197,1.292.729,1.349.700,1.111.792,410.314,16.990.940,-4.836.458,1.270.684,1.236.353,1.882.777
636,10.600.000,898.270,-4.020.403,-179.916.931,1.292.689,1.349.718,1.111.816,-4.836.207,1.984.547,175.791.229,1.271.682,1.237.586,1.881.851
637,10.616.667,-47.885,16.597,51.181,1.292.688,1.349.715,1.111.816,-4.979.600,1.837.737,175.896.683,1.272.714,1.238.568,1.880.981
638,10.633.333,-27.678,-1.101,65.508,1.292.727,1.349.705,1.111.791,-4.456.927,1.628.278,176.033.218,1.274.139,1.239.348,1.879.763
639,10.650.000,-31.300,-458,62.971,1.292.721,1.349.706,1.111.786,-6.277.071,1.244.906,176.794.113,1.274.468,1.240.710,1.879.836
640,10.666.667,-30.986,-575,64.051,1.292.719,1.349.697,1.111.789,-6.232.056,967.787,177.633.286,1.275.920,1.241.578,1.878.720
641,10.683.333,-30.134,-683,63.927,1.292.723,1.349.704,1.111.790,-5.748.463,967.190,177.986.343,1.276.445,1.242.323,1.878.101
642,10.700.000,-52.511,15.531,50.382,1.292.691,1.349.720,1.111.819,-6.192.361,1.058.986,177.779.999,1.277.636,1.243.122,1.877.206
643,10.716.667,-31.959,-1.041,63.505,1.292.724,1.349.709,1.111.791,-5.502.330,1.161.356,177.234.848,1.278.825,1.244.202,1.876.774
644,10.733.333,-26.996,21,64.180,1.292.724,1.349.708,1.111.793,933.852,16.293.583,-4.420.384,1.280.357,1.244.047,1.875.085
645,10.750.000,-32.295,-3.284,66.900,1.292.720,1.349.705,1.111.786,-4.997.654,1.191.753,175.893.295,1.281.561,1.244.885,1.874.330
646,10.766.667,-30.912,-40,64.324,1.292.725,1.349.701,1.111.785,-4.551.824,1.235.043,175.435.562,1.282.840,1.245.363,1.873.603
647,10.783.333,-27.166,-934,63.499,1.292.729,1.349.703,1.111.791,-4.854.879,1.165.941,175.408.310,1.284.159,1.245.858,1.872.884
648,10.800.000,-31.193,-1.426,64.093,1.292.723,1.349.703,1.111.783,-4.844.168,938.476,175.446.701,1.285.415,1.246.302,1.872.211
649,10.816.667,-29.601,-514,63.636,1.292.723,1.349.703,1.111.784,849.179,15.798.023,-4.881.207,1.286.786,1.246.676,1.871.540
650,10.833.333,-27.874,-1.956,62.266,1.292.729,1.349.704,1.111.786,-3.542.969,690.808,176.483.948,1.287.990,1.247.344,1.870.815
651,10.850.000,-32.837,-419,64.739,1.292.721,1.349.702,1.111.778,-6.248.454,284.003,177.329.681,1.289.458,1.248.812,1.871.077
652,10.866.667,899.885,-4.022.165,-179.918.045,1.292.696,1.349.723,1.111.818,1.922.748,15.563.268,-3.560.831,1.290.643,1.248.452,1.869.562
653,10.883.333,-27.445,-387,62.423,1.292.729,1.349.699,1.111.788,-3.600.648,229.022,177.411.423,1.292.023,1.249.065,1.868.883
654,10.900.000,899.619,-4.021.531,-179.916.489,1.292.688,1.349.715,1.111.812,1.287.859,15.284.435,-3.403.577,1.293.592,1.249.564,1.868.321
655,10.916.667,-29.013,-1.416,63.265,1.292.725,1.349.701,1.111.784,782.542,15.216.446,-3.770.638,1.295.109,1.250.384,1.867.831
656,10.933.333,-23.206,-3.658,64.499,1.292.723,1.349.699,1.111.793,-7.011.364,-201.427,176.820.541,1.296.465,1.251.517,1.867.378
657,10.950.000,898.323,-4.021.764,-179.917.130,1.292.691,1.349.715,1.111.816,-5.949.713,-96.432,176.353.363,1.298.061,1.251.973,1.866.632
658,10.966.667,-27.791,2.124,63.579,1.292.720,1.349.703,1.111.787,-5.909.597,-132.839,176.116.241,1.299.563,1.252.749,1.866.434
659,10.983.333,-26.357,-2.218,62.664,1.292.725,1.349.711,1.111.798,-141.883,14.835.257,-4.640.784,1.301.074,1.253.308,1.866.022
660,11.000.000,-32.946,-1.796,65.104,1.292.719,1.349.705,1.111.783,-5.668.028,-472.676,176.499.664,1.302.506,1.253.991,1.865.621
661,11.016.667,901.122,-4.020.152,-179.918.686,1.292.693,1.349.717,1.111.818,1.383.867,14.793.696,-3.804.885,1.303.977,1.254.686,1.865.059
662,11.033.333,-27.903,2.322,61.527,1.292.731,1.349.705,1.111.792,-4.707.695,-582.665,177.545.258,1.305.278,1.255.568,1.864.690
663,11.050.000,898.921,-4.022.011,-179.916.016,1.292.692,1.349.714,1.111.817,-4.793.086,-987.605,177.812.866,1.306.730,1.256.267,1.864.574
664,11.066.667,-29.307,1.679,62.947,1.292.724,1.349.700,1.111.784,-278.392,14.297.320,-2.597.428,1.308.211,1.257.169,1.863.938
665,11.083.333,-26.588,-1.520,64.403,1.292.733,1.349.704,1.111.790,-384.788,14.106.960,-2.636.989,1.309.681,1.257.897,1.863.595
666,11.100.000,-48.769,18.391,49.659,1.292.695,1.349.716,1.111.816,-410.272,14.081.270,-3.054.192,1.311.203,1.258.767,1.863.306
667,11.116.667,-27.678,-321,63.681,1.292.727,1.349.705,1.111.788,-4.840.549,-991.049,177.213.837,1.312.615,1.259.750,1.862.752
668,11.133.333,-26.383,180,63.502,1.292.730,1.349.705,1.111.792,-5.235.483,-1.211.385,176.832.458,1.313.969,1.260.687,1.862.547
669,11.150.000,-30.438,960,63.658,1.292.723,1.349.703,1.111.785,-938.077,13.738.517,-3.897.425,1.315.375,1.261.583,1.862.111
670,11.166.667,-31.696,3.529,63.505,1.292.727,1.349.703,1.111.786,-5.357.083,-1.248.356,176.365.067,1.316.864,1.262.468,1.862.043
671,11.183.333,-26.495,305,60.600,1.292.728,1.349.707,1.111.791,-4.835.541,-1.344.999,176.466.095,1.318.166,1.263.466,1.861.741
672,11.200.000,-33.257,-729,63.452,1.292.728,1.349.710,1.111.786,-5.106.982,-1.534.036,176.957.611,1.319.490,1.264.289,1.861.392
673,11.216.667,-30.118,-1.379,63.516,1.292.724,1.349.703,1.111.784,-5.357.817,-1.714.866,177.340.134,1.320.763,1.265.224,1.861.208
674,11.233.333,-25.940,-121,61.777,1.292.731,1.349.710,1.111.797,61.280,13.492.654,-2.779.128,1.322.057,1.265.892,1.860.835
675,11.250.000,-29.606,-69,64.745,1.292.722,1.349.701,1.111.784,-536.134,13.358.086,-2.411.819,1.323.321,1.266.811,1.860.831
676,11.266.667,-29.090,-90,62.390,1.292.727,1.349.704,1.111.787,-439.422,13.180.916,-2.225.374,1.324.587,1.267.677,1.860.630
677,11.283.333,-25.214,1.640,61.966,1.292.734,1.349.708,1.111.801,-5.652.027,-2.125.834,178.141.983,1.325.724,1.268.533,1.860.397
678,11.300.000,-31.432,-268,63.017,1.292.719,1.349.711,1.111.788,-5.400.479,-2.272.334,177.935.577,1.326.849,1.269.271,1.860.081
679,11.316.667,-28.515,162,61.087,1.292.723,1.349.707,1.111.792,-347.466,13.005.191,-2.445.396,1.328.017,1.269.892,1.859.931
680,11.333.333,-26.852,2.400,61.561,1.292.731,1.349.711,1.111.793,943.649,13.188.164,-2.517.069,1.329.215,1.270.447,1.859.573
681,11.350.000,-14.785,13.329,55.676,1.292.710,1.349.683,1.111.766,-6.776.664,-2.624.938,178.162.827,1.329.955,1.271.460,1.859.448
682,11.366.667,-27.006,-1.493,61.611,1.292.731,1.349.706,1.111.788,-5.154.028,-2.528.291,177.957.596,1.330.925,1.272.213,1.859.399
683,11.383.333,-26.871,-646,63.532,1.292.735,1.349.707,1.111.794,-4.911.671,-2.463.368,177.914.932,1.331.869,1.272.804,1.859.256
684,11.400.000,-29.347,-1.126,63.211,1.292.727,1.349.707,1.111.787,-5.282.164,-2.552.232,177.647.095,1.332.782,1.273.541,1.859.188
685,11.416.667,-32.442,-2.182,62.851,1.292.725,1.349.703,1.111.787,120.406,12.687.366,-3.261.260,1.333.744,1.273.951,1.858.994
686,11.433.333,-29.666,32,64.514,1.292.736,1.349.709,1.111.789,346.722,12.575.820,-3.613.051,1.334.612,1.274.583,1.858.893
687,11.450.000,-29.571,-994,64.116,1.292.725,1.349.699,1.111.780,-36.310,12.418.576,-3.639.857,1.335.313,1.275.195,1.858.740
688,11.466.667,-22.283,8.443,69.867,1.292.742,1.349.719,1.111.774,88.664,12.243.561,-3.504.370,1.336.065,1.275.745,1.858.661
689,11.483.333,-43.533,18.405,52.173,1.292.703,1.349.718,1.111.818,-5.002.832,-3.185.506,177.370.407,1.336.688,1.276.400,1.858.557
690,11.500.000,-30.082,-780,61.289,1.292.723,1.349.704,1.111.778,-5.111.790,-3.285.964,177.598.328,1.337.379,1.276.849,1.858.501
691,11.516.667,-30.775,-724,65.851,1.292.727,1.349.705,1.111.783,-4.797.312,-3.437.338,177.827.316,1.338.048,1.277.330,1.858.403
692,11.533.333,-27.566,-541,63.852,1.292.732,1.349.705,1.111.789,-5.062.958,-3.608.713,177.858.688,1.338.611,1.277.827,1.858.225
693,11.550.000,897.654,-4.022.256,-179.916.443,1.292.690,1.349.717,1.111.809,-5.374.732,-3.612.049,177.767.075,1.339.257,1.278.365,1.858.453
694,11.566.667,-29.003,1.523,62.252,1.292.726,1.349.705,1.111.784,129.941,11.582.848,-2.952.248,1.339.981,1.278.753,1.858.299
695,11.583.333,-28.096,728,63.772,1.292.731,1.349.707,1.111.791,154.633,11.391.756,-3.481.541,1.340.616,1.279.286,1.858.399
696,11.600.000,-31.754,1.507,64.417,1.292.719,1.349.708,1.111.784,287.466,11.246.776,-3.902.925,1.341.185,1.279.808,1.858.435
697,11.616.667,-28.577,-620,65.331,1.292.724,1.349.702,1.111.782,382.251,11.087.646,-4.080.408,1.341.732,1.280.341,1.858.458
698,11.633.333,-26.501,2.622,62.281,1.292.733,1.349.705,1.111.794,-4.846.203,-4.162.643,176.373.703,1.342.277,1.280.874,1.858.533
699,11.650.000,-29.303,-201,62.252,1.292.724,1.349.706,1.111.785,-4.585.164,-4.414.865,176.713.272,1.342.789,1.281.448,1.858.576
700,11.666.667,-32.820,66,64.067,1.292.720,1.349.704,1.111.788,-4.840.945,-4.549.568,177.015.686,1.343.262,1.282.105,1.858.638
701,11.683.333,902.545,-4.021.939,-179.917.038,1.292.702,1.349.719,1.111.825,722.176,10.830.821,-3.389.207,1.343.716,1.282.794,1.858.690
702,11.700.000,-30.867,-1.608,66.037,1.292.724,1.349.702,1.111.784,824.296,10.734.243,-3.146.773,1.344.286,1.283.422,1.858.812
703,11.716.667,-32.162,-4.843,66.552,1.292.719,1.349.702,1.111.788,-4.900.908,-4.734.757,176.941.223,1.344.765,1.284.176,1.858.925
704,11.733.333,-26.182,-1.285,64.919,1.292.733,1.349.711,1.111.796,-4.865.545,-4.830.228,176.645.447,1.345.309,1.284.805,1.859.019
705,11.750.000,-29.744,1.409,61.795,1.292.727,1.349.707,1.111.785,-4.757.536,-4.831.615,176.367.966,1.345.868,1.285.599,1.859.171
706,11.766.667,-32.007,13,65.345,1.292.719,1.349.707,1.111.782,-4.296.178,-5.160.909,176.552.750,1.346.383,1.286.375,1.859.455
707,11.783.333,-26.785,-487,63.643,1.292.727,1.349.703,1.111.790,-4.285.682,-5.371.792,176.437.531,1.346.841,1.287.055,1.859.655
708,11.800.000,-48.824,19.365,48.564,1.292.690,1.349.716,1.111.811,-4.328.675,-5.598.936,176.420.334,1.347.235,1.287.755,1.859.844
709,11.816.667,-30.613,-339,64.605,1.292.721,1.349.697,1.111.778,905.935,9.481.940,-3.289.976,1.347.727,1.288.518,1.860.063
710,11.833.333,-26.596,209,62.260,1.292.731,1.349.704,1.111.790,1.052.670,9.429.069,-2.974.918,1.348.177,1.289.101,1.860.139
711,11.850.000,-32.288,-2.303,64.311,1.292.721,1.349.702,1.111.783,-4.591.064,-6.064.017,177.393.646,1.348.554,1.289.900,1.860.290
712,11.866.667,-30.061,184,62.936,1.292.722,1.349.704,1.111.783,-4.614.104,-6.042.085,177.134.689,1.349.013,1.290.528,1.860.463
713,11.883.333,-27.047,1.877,61.890,1.292.731,1.349.703,1.111.792,-4.610.550,-6.045.758,176.949.677,1.349.491,1.291.078,1.860.719
714,11.900.000,-30.380,-317,60.830,1.292.724,1.349.701,1.111.783,-4.577.778,-6.110.055,176.691.208,1.349.981,1.291.536,1.861.003
715,11.916.667,-28.629,-653,63.862,1.292.724,1.349.701,1.111.783,-4.557.227,-6.266.571,176.509.857,1.350.435,1.291.945,1.861.280
716,11.933.333,-28.429,88,63.922,1.292.731,1.349.705,1.111.789,-4.709.927,-6.502.942,176.527.710,1.350.814,1.292.318,1.861.590
717,11.950.000,-28.899,-2.686,64.783,1.292.720,1.349.701,1.111.783,-4.195.292,-6.571.142,176.587.723,1.351.212,1.292.563,1.861.827
718,11.966.667,-27.999,-2.134,65.157,1.292.725,1.349.704,1.111.779,-4.629.651,-6.762.934,176.854.782,1.351.554,1.292.812,1.862.104
719,11.983.333,-27.243,-797,62.837,1.292.731,1.349.707,1.111.791,-4.407.925,-6.719.103,177.073.593,1.351.964,1.292.913,1.862.312
720,12.000.000,-24.011,5.937,73.182,1.292.739,1.349.721,1.111.775,-4.637.085,-6.827.053,177.151.031,1.352.348,1.292.977,1.862.558
