Frame,time,spm_rot_x,spm_rot_y,spm_rot_z,spm_pos_x,spm_pos_y,spm_pos_z,cf_rot_x,cf_rot_y,cf_rot_z,cf_pos_x,cf_pos_y,cf_pos_z
1099,18.316667,-0.373728,1.511499,0.629024,133.985275,134.735184,79.398277,-5.107477,-8.418231,177.266708,142.132858,138.281876,157.083206
1100,18.333333,-0.360301,1.505010,0.626328,133.986694,134.736603,79.403183,-5.107414,-8.417535,177.266510,142.045120,138.248260,157.027710
1101,18.350000,-0.352220,1.493346,0.623652,133.986099,134.735672,79.402145,1.028011,5.539111,-1.608304,141.955490,138.216415,156.973648
1102,18.366667,-0.385840,1.499679,0.627874,133.985199,134.733780,79.397789,1.027985,5.539072,-1.608318,141.863388,138.179153,156.925262
1103,18.383333,-0.334161,1.499367,0.626268,133.985870,134.735138,79.400818,1.028053,5.538702,-1.608456,141.767639,138.133438,156.875473
1104,18.400000,-0.379129,1.493211,0.633877,133.986572,134.736282,79.401688,1.028096,5.538436,-1.608544,141.674423,138.086426,156.827835
1105,18.416667,-0.350098,1.476555,0.627503,133.985977,134.735565,79.401237,1.027969,5.537958,-1.608653,141.567200,138.043716,156.781082
1106,18.433333,-0.385247,1.498201,0.627190,133.986420,134.736374,79.402191,1.028470,5.519183,-1.614076,141.471176,137.973923,156.747711
1107,18.450000,-0.343648,1.483730,0.630326,133.986588,134.735138,79.401382,1.034047,5.361511,-1.619897,141.364761,137.922867,156.696945
1108,18.466667,-0.360644,1.481981,0.628578,133.986786,134.736176,79.402191,1.000404,5.198562,-1.642100,141.252548,137.883774,156.654221
1109,18.483333,-0.382275,1.508431,0.626516,133.986725,134.735947,79.404045,1.000400,5.198033,-1.642021,141.154327,137.818893,156.622955
1110,18.500000,-0.358946,1.483596,0.628307,133.986404,134.735138,79.402954,0.967284,5.021154,-1.650169,141.038177,137.788727,156.575806
1111,18.516667,-0.362728,1.485693,0.630615,133.988205,134.738846,79.410225,0.931070,4.846278,-1.590672,140.918518,137.753754,156.543350
1112,18.533333,-0.383049,1.505986,0.628088,133.987610,134.735641,79.402222,0.944646,4.405751,-1.387935,140.803391,137.711121,156.505737
1113,18.550000,-0.341143,1.516115,0.619556,133.986572,134.734390,79.399529,0.944513,4.405153,-1.387911,140.690063,137.676178,156.465714
1114,18.566667,-0.362371,1.476248,0.628600,133.986633,134.737198,79.405556,0.930150,4.243998,-1.390641,140.574783,137.638992,156.429367
1115,18.583333,-0.348741,1.488398,0.627233,133.987183,134.737305,79.405960,0.917453,4.187260,-1.404531,140.451187,137.629013,156.393661
1116,18.600000,-0.360584,1.508566,0.624518,133.988358,134.737534,79.407867,0.925087,4.020268,-1.370067,140.322189,137.606659,156.369568
1117,18.616667,-0.377120,1.481165,0.634130,133.987885,134.737747,79.406960,0.888792,3.845054,-1.394893,140.192383,137.592728,156.324188
1118,18.633333,-0.360235,1.480765,0.628412,133.988312,134.737244,79.407684,0.870802,3.788015,-1.394382,140.061447,137.576599,156.289642
1119,18.650000,-0.363141,1.484828,0.629307,133.986710,134.735413,79.402435,0.733084,3.359480,-1.446395,139.931305,137.566879,156.254288
1120,18.666667,-0.371975,1.498017,0.628765,133.988373,134.738251,79.407356,0.733067,3.358877,-1.446594,139.798630,137.545593,156.226990
1121,18.683333,-0.348629,1.468268,0.633079,133.987534,134.737549,79.405861,0.716972,3.302067,-1.450665,139.651382,137.560852,156.181885
1122,18.700000,-0.354182,1.476010,0.631447,133.986389,134.735977,79.404144,0.708487,3.136311,-1.474011,139.511108,137.556458,156.144196
1123,18.716667,-0.358039,1.490655,0.625756,133.987137,134.736176,79.402809,0.702790,3.117162,-1.472998,139.365082,137.573990,156.106369
1124,18.733333,-0.384407,1.511046,0.625187,133.988266,134.735352,79.402145,0.694124,2.946195,-1.481072,139.219604,137.576767,156.068741
1125,18.750000,-0.351029,1.495798,0.626979,133.986954,134.736053,79.403549,0.680620,2.889752,-1.485123,139.074356,137.603195,156.023575
1126,18.766667,-0.373045,1.484093,0.629189,133.986801,134.736359,79.403358,0.632290,2.713010,-1.445095,138.921051,137.626389,155.990250
1127,18.783333,-0.347245,1.498781,0.626785,133.986084,134.735931,79.402260,0.632311,2.712384,-1.445172,138.778519,137.641113,155.940704
1128,18.800000,-0.349665,1.513693,0.618670,133.987244,134.734970,79.402283,0.553104,2.235929,-1.452038,138.611084,137.697098,155.894073
1129,18.816667,-0.371095,1.483016,0.630888,133.986588,134.735413,79.401825,0.552979,2.235400,-1.452065,138.456406,137.731689,155.848236
1130,18.833333,-0.341633,1.493526,0.622752,133.987701,134.736893,79.407425,0.552933,2.234976,-1.452112,138.307877,137.754089,155.795883
1131,18.850000,-0.373111,1.463451,0.633060,133.987335,134.735046,79.404930,0.552741,2.234390,-1.452176,138.146088,137.811310,155.739838
1132,18.866667,-0.359154,1.473622,0.630779,133.987411,134.736557,79.402863,0.552616,2.233917,-1.452050,137.996948,137.842911,155.696487
1133,18.883333,-0.381676,1.495001,0.627423,133.987518,134.737976,79.406769,0.507928,2.064582,-1.491454,137.830597,137.915878,155.630692
1134,18.900000,-0.371238,1.514524,0.622306,133.988739,134.738937,79.411133,0.507912,2.064091,-1.491636,137.677185,137.958984,155.580139
1135,18.916667,-0.382072,1.514227,0.625103,133.987015,134.735947,79.403900,0.507759,2.063492,-1.491888,137.511078,138.023819,155.517532
1136,18.933333,-0.371499,1.501377,0.626642,133.987091,134.736328,79.402809,0.413596,1.391277,-2.026422,137.356781,138.061935,155.464691
1137,18.950000,-0.362781,1.497066,0.625395,133.987595,134.737320,79.407585,0.413467,1.391217,-2.026371,137.190170,138.130692,155.395325
1138,18.966667,-0.374688,1.471472,0.629966,133.987717,134.737640,79.406425,0.413462,1.391171,-2.026301,137.029236,138.163513,155.333160
1139,18.983333,-0.352006,1.500073,0.625944,133.987747,134.736160,79.404289,0.413215,1.390969,-2.026549,136.868210,138.219757,155.263885
1140,19.000000,-0.353163,1.469315,0.634428,133.987305,134.736679,79.403549,0.413225,1.390967,-2.026551,136.715118,138.247177,155.206100
1141,19.016667,-0.370850,1.483787,0.630188,133.988083,134.736664,79.404037,0.413147,1.390841,-2.026624,136.551208,138.295776,155.131973
1142,19.033333,-0.368286,1.495520,0.627290,133.986206,134.735840,79.401085,0.413085,1.390799,-2.026789,136.396942,138.330490,155.067139
1143,19.050000,-0.374603,1.495824,0.629197,133.987930,134.735901,79.404587,0.412967,1.390800,-2.026922,136.249359,138.348083,155.003448
1144,19.066667,-0.395819,1.483249,0.632904,133.985764,134.735184,79.401329,0.412923,1.390708,-2.027265,136.090500,138.385468,154.930862
1145,19.083333,-0.354230,1.488544,0.627295,133.987030,134.735855,79.402092,0.412925,1.390653,-2.027668,135.940475,138.410904,154.865952
1146,19.100000,-0.368898,1.498428,0.627241,133.986969,134.734299,79.401520,0.412903,1.390659,-2.028006,135.790314,138.432373,154.797928
1147,19.116667,-0.371527,1.496456,0.626670,133.986481,134.735245,79.399971,0.412928,1.390718,-2.028425,135.642960,138.450317,154.729065
1148,19.133333,-0.377074,1.464695,0.633658,133.986404,134.737366,79.404709,0.412998,1.390762,-2.028760,135.503494,138.470612,154.671310
1149,19.150000,-0.344701,1.487928,0.627508,133.986725,134.734421,79.399055,0.413202,1.390919,-2.029157,135.370941,138.471039,154.611755
1150,19.166667,-0.378880,1.486993,0.629001,133.987503,134.737640,79.405991,0.413263,1.391093,-2.029752,135.237076,138.476974,154.542908
1151,19.183333,-0.357913,1.513396,0.623102,133.987411,134.737946,79.404190,0.413252,1.391505,-2.030190,135.112457,138.464752,154.485504
1152,19.200000,-0.348847,1.489751,0.626325,133.987885,134.736282,79.403976,0.413262,1.391815,-2.030776,134.985016,138.460159,154.419403
1153,19.216667,-0.373514,1.465581,0.635279,133.987167,134.737198,79.404739,0.441360,1.496441,-2.501442,134.864410,138.440201,154.369598
1154,19.233333,-0.362488,1.521095,0.617495,133.986618,134.734940,79.400589,0.441554,1.496828,-2.501640,134.743195,138.414185,154.314667
1155,19.250000,-0.356778,1.486815,0.632603,133.987457,134.736664,79.404289,0.441641,1.497162,-2.501526,134.616943,138.414078,154.258057
1156,19.266667,-0.369488,1.483239,0.630301,133.987900,134.737640,79.404221,0.441654,1.497580,-2.501594,134.508545,138.369446,154.204590
1157,19.283333,-0.341279,1.507211,0.624400,133.986481,134.735168,79.400215,0.441566,1.497991,-2.501533,134.397034,138.350021,154.155075
1158,19.300000,-0.351052,1.486414,0.627295,133.987289,134.735947,79.401833,0.441609,1.498486,-2.501734,134.300369,138.298767,154.107422
1159,19.316667,-0.368869,1.485096,0.627881,133.987823,134.735977,79.402847,0.441575,1.499095,-2.501812,134.201996,138.252563,154.066605
1160,19.333333,-0.348107,1.518252,0.619499,133.987869,134.738464,79.406944,0.441624,1.499659,-2.501878,134.098022,138.226837,154.023193
1161,19.350000,-0.340894,1.495194,0.624786,133.987213,134.736877,79.403572,0.499895,1.668514,-2.588523,134.010193,138.168518,153.979538
1162,19.366667,-0.345442,1.468500,0.631062,133.986771,134.736710,79.404411,0.500105,1.687442,-2.586336,133.912170,138.134186,153.947525
1163,19.383333,-0.347395,1.487854,0.627854,133.987595,134.737732,79.405594,0.500281,1.693719,-2.586757,133.825439,138.089874,153.904266
1164,19.400000,-0.353793,1.491119,0.627615,133.987396,134.736832,79.404503,0.485756,2.112053,-2.522011,133.731216,138.041565,153.872787
1165,19.416667,-0.367290,1.505852,0.627316,133.987396,134.736099,79.402802,0.485711,2.112474,-2.521771,133.650391,138.001755,153.843582
1166,19.433333,-0.364342,1.501829,0.626827,133.986832,134.734695,79.399643,0.485677,2.112876,-2.521697,133.562042,137.974472,153.810959
1167,19.450000,-0.357994,1.498413,0.625555,133.985992,134.734741,79.400307,0.484161,2.127378,-2.517128,133.481476,137.941879,153.779984
1168,19.466667,-0.350376,1.472160,0.630365,133.986496,134.735245,79.399597,0.484246,2.127843,-2.517039,133.402023,137.907166,153.753403
1169,19.483333,-0.372285,1.484447,0.631845,133.987259,134.737091,79.402565,0.484340,2.128337,-2.516953,133.323074,137.883499,153.728485
1170,19.500000,-0.345904,1.465071,0.631991,133.986404,134.733749,79.398567,0.484268,2.128805,-2.516901,133.234009,137.879272,153.699615
1171,19.516667,-0.381249,1.487725,0.624921,133.986359,134.735382,79.399117,0.484268,2.129395,-2.516716,133.159515,137.848236,153.688004
1172,19.533333,-0.360650,1.471605,0.633072,133.986801,134.737518,79.405739,0.490491,2.186756,-2.483961,133.067123,137.872513,153.653397
1173,19.550000,-0.347226,1.494028,0.628133,133.985916,134.732605,79.396996,0.480664,2.243872,-2.451519,132.985870,137.877472,153.630112
1174,19.566667,-0.343828,1.486315,0.631699,133.986588,134.734756,79.400024,0.480558,2.244433,-2.451268,132.905319,137.894577,153.611893
1175,19.583333,-0.376238,1.497329,0.625218,133.986511,134.734451,79.399117,0.496122,2.411159,-2.395184,132.827042,137.904770,153.593536
1176,19.600000,-0.384167,1.470474,0.636768,133.986740,134.735718,79.401276,0.495975,2.411727,-2.394727,132.734314,137.947678,153.577133
1177,19.616667,-0.348604,1.537544,0.614625,133.986908,134.734879,79.399498,0.499129,2.847379,-2.253834,132.661682,137.965744,153.555481
1178,19.633333,-0.341681,1.505807,0.619766,133.985977,134.734879,79.399071,0.499207,2.847805,-2.253887,132.581985,138.013245,153.534821
1179,19.650000,-0.335738,1.493326,0.625517,133.987381,134.736832,79.404228,0.499280,2.848289,-2.254028,132.497955,138.059647,153.515320
1180,19.666667,-0.343269,1.489541,0.625926,133.987137,134.735413,79.400909,0.499161,2.848881,-2.253903,132.420349,138.112976,153.501511
1181,19.683333,-0.333670,1.487300,0.625474,133.985611,134.734863,79.400429,0.499089,2.849340,-2.253944,132.325058,138.184418,153.479736
1182,19.700000,-0.345731,1.485323,0.628392,133.986938,134.735519,79.400879,0.515973,3.016006,-2.304153,132.266403,138.229660,153.458221
1183,19.716667,-0.350997,1.490738,0.626067,133.985825,134.734695,79.398788,0.520334,3.072928,-2.320527,132.194763,138.288284,153.444000
1184,19.733333,-0.344353,1.492822,0.626404,133.987198,134.735825,79.401085,0.523896,3.092078,-2.332943,132.120239,138.359558,153.420517
1185,19.750000,-0.368704,1.476975,0.632925,133.986145,134.736557,79.402992,0.598028,3.956580,-3.153096,132.056793,138.415192,153.405777
1186,19.766667,-0.351307,1.502671,0.625205,133.987045,134.736023,79.400360,0.597865,3.956764,-3.152874,131.989044,138.493759,153.384979
1187,19.783333,-0.357076,1.471076,0.630708,133.987045,134.737000,79.402748,0.597961,3.956999,-3.152859,131.931396,138.554230,153.368683
1188,19.800000,-0.310104,1.485685,0.621486,133.987122,134.736038,79.404190,0.597869,3.957274,-3.152741,131.873627,138.616959,153.348999
1189,19.816667,-0.363456,1.494611,0.627684,133.985809,134.736053,79.401688,0.597923,3.957640,-3.152554,131.816299,138.660919,153.335510
1190,19.833333,-0.357675,1.484608,0.628235,133.986633,134.736404,79.403053,0.597966,3.958272,-3.152493,131.778793,138.694656,153.315430
1191,19.850000,-0.373652,1.484898,0.632125,133.987625,134.736877,79.404457,0.615172,4.137353,-3.166564,131.735306,138.729446,153.297028
1192,19.866667,-0.352871,1.496707,0.623492,133.985352,134.730728,79.390343,0.615097,4.137914,-3.166548,131.686295,138.767075,153.283310
1193,19.883333,-0.351742,1.509941,0.618934,133.986725,134.734634,79.400658,0.594765,4.307728,-3.190212,131.659561,138.770615,153.268570
1194,19.900000,-0.356013,1.464705,0.633904,133.985809,134.733002,79.397705,0.647664,4.745696,-3.178704,131.635345,138.768784,153.255890
1195,19.916667,-0.350624,1.510261,0.622996,133.986435,134.735214,79.400024,0.647716,4.746192,-3.178683,131.611710,138.770325,153.239365
1196,19.933333,-0.381402,1.480734,0.631551,133.985794,134.734314,79.400543,0.647793,4.746770,-3.178667,131.590912,138.762527,153.224472
1197,19.950000,-0.367426,1.473192,0.632761,133.986328,134.734756,79.400536,0.667290,4.919519,-3.147613,131.574936,138.747849,153.212357
1198,19.966667,-0.343945,1.471283,0.631348,133.986404,134.735458,79.399284,0.667364,4.920143,-3.147348,131.557022,138.736832,153.203247
1199,19.983333,-0.362966,1.496008,0.623751,133.986267,134.735458,79.401443,0.651285,5.081517,-3.093066,131.545105,138.723511,153.189758
1200,20.000000,-0.342775,1.486412,0.628380,133.985550,134.733673,79.396561,0.628580,5.260617,-3.068349,131.546188,138.687180,153.174072
1201,20.016667,-0.342091,1.487606,0.623835,133.986694,134.735397,79.399712,0.400056,5.952235,-2.708447,131.544846,138.647217,153.169998
1202,20.033333,-0.356052,1.532329,0.618629,133.985718,134.734802,79.398193,0.400167,5.952543,-2.708364,131.546234,138.591492,153.168030
1203,20.050000,-0.374696,1.488895,0.631864,133.986694,134.734970,79.399422,0.400176,5.952836,-2.708263,131.543289,138.556046,153.156021
1204,20.066667,-0.378274,1.500684,0.625049,133.986038,134.735123,79.399712,0.400318,5.953154,-2.708006,131.541504,138.499481,153.156906
1205,20.083333,-0.373387,1.485982,0.636407,133.985382,134.733429,79.398468,0.400326,5.953492,-2.707740,131.540649,138.451019,153.151215
1206,20.100000,-0.339900,1.488870,0.628356,133.986511,134.733383,79.398186,0.400497,5.954023,-2.707569,131.557922,138.373993,153.150909
1207,20.116667,-0.378008,1.479795,0.629309,133.985764,134.734100,79.396141,0.400526,5.954474,-2.707275,131.555099,138.323517,153.153885
1208,20.133333,-0.377527,1.478719,0.631549,133.985641,134.734589,79.398979,0.471012,6.388913,-2.574994,131.579819,138.230057,153.156281
1209,20.150000,-0.357549,1.480966,0.631310,133.986862,134.735733,79.401573,0.471155,6.389341,-2.575048,131.588928,138.168045,153.156494
1210,20.166667,-0.365277,1.491019,0.630815,133.986679,134.734207,79.400131,0.471371,6.389721,-2.575029,131.595535,138.098373,153.176300
1211,20.183333,-0.375766,1.476105,0.629115,133.986588,134.734604,79.398590,0.471675,6.390164,-2.574919,131.607620,138.016525,153.192154
1212,20.200000,-0.358575,1.489886,0.629898,133.985825,134.732529,79.396210,0.472026,6.390589,-2.575116,131.626526,137.918167,153.217102
1213,20.216667,-0.370397,1.475980,0.632714,133.986740,134.734406,79.401711,0.472540,6.391147,-2.575195,131.641693,137.840668,153.248535
1214,20.233333,-0.357119,1.511448,0.622410,133.986588,134.734161,79.399780,0.472810,6.391531,-2.575293,131.655533,137.774246,153.283722
1215,20.250000,-0.366718,1.464828,0.634156,133.985657,134.732635,79.397659,0.473286,6.392085,-2.575293,131.666275,137.703278,153.334335
1216,20.266667,-0.376834,1.487962,0.626723,133.986328,134.734116,79.398453,0.621225,6.558759,-2.605622,131.702011,137.613861,153.379745
1217,20.283333,-0.357989,1.484970,0.628397,133.985794,134.733261,79.396164,0.621850,6.559297,-2.605694,131.714127,137.561905,153.449142
1218,20.300000,-0.347084,1.478079,0.626936,133.985977,134.735260,79.402008,0.758648,6.713476,-2.638345,131.753983,137.478409,153.519363
1219,20.316667,-0.353139,1.517295,0.623224,133.986633,134.735916,79.401405,0.841201,6.778356,-2.811911,131.782455,137.403519,153.611618
1220,20.333333,-0.368279,1.497652,0.631762,133.986099,134.733444,79.398354,0.841582,6.778933,-2.811938,131.805420,137.362778,153.706970
1221,20.350000,-0.363596,1.510456,0.624133,133.987183,134.734848,79.400528,0.977245,6.945847,-2.785650,131.839462,137.293045,153.825424
1222,20.366667,-0.360785,1.499890,0.624468,133.985764,134.734406,79.398865,0.977640,6.946387,-2.785648,131.870331,137.256866,153.942551
1223,20.383333,-0.361334,1.518706,0.625355,133.986435,134.732925,79.397408,0.978115,6.946995,-2.785472,131.910004,137.191086,154.085175
1224,20.400000,-0.375972,1.472634,0.632258,133.987000,134.735413,79.399834,1.030358,7.001091,-2.770025,131.940582,137.169067,154.230469
1225,20.416667,-0.330450,1.507210,0.621928,133.986694,134.733673,79.398308,1.070847,7.057704,-2.756492,131.985794,137.124313,154.390335
1226,20.433333,-0.359169,1.471584,0.628393,133.985275,134.731552,79.392479,1.071241,7.058233,-2.756430,132.015640,137.122482,154.554169
1227,20.450000,-0.363997,1.471786,0.631808,133.986633,134.735519,79.403404,1.071659,7.058838,-2.756336,132.064240,137.083099,154.739456
1228,20.466667,-0.369750,1.515502,0.624593,133.987061,134.735886,79.401680,1.185352,7.218511,-2.741625,132.105194,137.063553,154.931610
1229,20.483333,-0.344708,1.507738,0.624539,133.985321,134.733734,79.396973,1.185779,7.219045,-2.741297,132.145508,137.054123,155.141006
1230,20.500000,-0.366127,1.459551,0.636008,133.986526,134.734802,79.399857,1.186165,7.219614,-2.741220,132.191650,137.037476,155.348831
1231,20.516667,-0.352729,1.479048,0.625512,133.986969,134.736084,79.402252,1.372443,7.637635,-2.569252,132.241409,137.016647,155.571411
1232,20.533333,-0.358254,1.509013,0.624287,133.986084,134.735733,79.402550,1.372699,7.637923,-2.569268,132.283279,137.010040,155.794281
1233,20.550000,-0.366548,1.485057,0.626030,133.986313,134.733780,79.398972,1.372901,7.638322,-2.569161,132.334106,136.999252,156.030090
1234,20.566667,-0.354820,1.480438,0.628770,133.986923,134.734818,79.401108,1.373107,7.638611,-2.568966,132.370987,136.996109,156.273926
1235,20.583333,-0.356745,1.489219,0.627001,133.985886,134.734879,79.400879,1.373215,7.638993,-2.568795,132.422501,136.970810,156.517227
1236,20.600000,-0.367798,1.492882,0.628285,133.986206,134.733994,79.399139,1.373295,7.639412,-2.568573,132.473892,136.959579,156.764603
1237,20.616667,-0.347452,1.514342,0.621691,133.986084,134.733719,79.398277,1.373354,7.639823,-2.568398,132.516235,136.948090,157.020172
1238,20.633333,-0.344295,1.500841,0.625367,133.987152,134.737152,79.404671,1.373105,7.640152,-2.568051,132.560028,136.956436,157.272415
1239,20.650000,-0.328566,1.502010,0.622700,133.986832,134.733719,79.400925,1.373114,7.640553,-2.567840,132.611145,136.936142,157.539658
1240,20.666667,-0.340513,1.483008,0.629037,133.986023,134.734375,79.399643,1.373036,7.640993,-2.567543,132.659988,136.932785,157.795197
1241,20.683333,-0.370309,1.487617,0.627366,133.985977,134.734802,79.400047,1.372788,7.641328,-2.567276,132.693665,136.951065,158.055252
1242,20.700000,-0.364602,1.468861,0.633747,133.986359,134.731491,79.396255,1.372669,7.641779,-2.566942,132.744507,136.947281,158.317703
1243,20.716667,-0.361047,1.522741,0.618693,133.986328,134.733200,79.399185,1.372283,7.643073,-2.566078,132.781265,136.963562,158.577805
1244,20.733333,-0.366743,1.473164,0.633988,133.986084,134.734146,79.397591,1.371836,7.643454,-2.565700,132.818100,137.000687,158.836838
1245,20.750000,-0.365132,1.493885,0.630649,133.986481,134.733994,79.399925,1.371652,7.643901,-2.565335,132.857986,137.011658,159.096161
1246,20.766667,-0.371597,1.492617,0.630595,133.986771,134.735535,79.401199,1.371400,7.644488,-2.564894,132.898285,137.031403,159.358078
1247,20.783333,-0.342780,1.482392,0.628713,133.985855,134.735687,79.400879,1.371151,7.644958,-2.564537,132.932510,137.069870,159.608154
1248,20.800000,-0.365935,1.479896,0.632739,133.987579,134.736572,79.403633,1.370906,7.645459,-2.564286,132.967041,137.105103,159.859360
1249,20.816667,-0.339980,1.511901,0.622242,133.987137,134.735138,79.402214,1.370638,7.645952,-2.563942,133.000595,137.130814,160.106857
1250,20.833333,-0.364222,1.483591,0.629277,133.986694,134.736557,79.403168,1.370365,7.646433,-2.563607,133.026260,137.170364,160.350754
1251,20.850000,-0.356348,1.478500,0.631457,133.986420,134.736649,79.403946,1.370089,7.646995,-2.563288,133.058807,137.197464,160.591583
1252,20.866667,-0.361188,1.493706,0.630453,133.985733,134.733841,79.398163,1.369746,7.647571,-2.562844,133.082916,137.223953,160.831635
1253,20.883333,-0.344579,1.498758,0.621716,133.986664,134.735275,79.401253,1.369431,7.648201,-2.562406,133.109741,137.259689,161.064392
1254,20.900000,-0.377282,1.482906,0.633109,133.985260,134.733276,79.398689,1.369137,7.648728,-2.562103,133.135086,137.294861,161.285507
1255,20.916667,-0.359339,1.498244,0.620576,133.986221,134.735596,79.402611,1.368822,7.649222,-2.562013,133.155594,137.318405,161.510422
1256,20.933333,-0.348116,1.487617,0.626088,133.987228,134.737000,79.403229,1.368507,7.649787,-2.561760,133.176590,137.346649,161.725204
1257,20.950000,-0.383774,1.469004,0.634623,133.986313,134.733765,79.399529,1.368018,7.650327,-2.561523,133.195801,137.374390,161.933594
1258,20.966667,-0.376576,1.461215,0.635503,133.986496,134.736450,79.403343,1.358953,7.669291,-2.556425,133.212250,137.381760,162.144470
1259,20.983333,-0.320329,1.499884,0.623277,133.985397,134.733948,79.398994,1.358655,7.669763,-2.556410,133.236984,137.388107,162.354019
1260,21.000000,-0.349791,1.476260,0.626842,133.986069,134.732910,79.397545,1.358295,7.670203,-2.556366,133.252563,137.389954,162.546783
1261,21.016667,-0.378027,1.465547,0.637696,133.986359,134.736588,79.403481,1.357380,7.672254,-2.555963,133.270996,137.399826,162.737427
1262,21.033333,-0.359366,1.515683,0.624992,133.986252,134.734192,79.399460,1.259419,7.838685,-2.510233,133.292450,137.388641,162.928757
1263,21.050000,-0.357771,1.477928,0.630169,133.985382,134.733551,79.400375,1.259158,7.839114,-2.510176,133.302551,137.382156,163.104935
1264,21.066667,-0.359629,1.494257,0.626719,133.986969,134.735809,79.402596,1.258942,7.839630,-2.510137,133.322021,137.380783,163.284943
1265,21.083333,-0.365329,1.488223,0.630110,133.986130,134.733917,79.399284,1.258608,7.840174,-2.509924,133.336212,137.360245,163.457535
1266,21.100000,-0.355332,1.484082,0.629641,133.986252,134.732742,79.397018,1.258374,7.840698,-2.509837,133.353714,137.355804,163.626236
1267,21.116667,-0.363225,1.487649,0.631144,133.986267,134.735291,79.400093,1.258114,7.841043,-2.509876,133.372391,137.332062,163.792923
1268,21.133333,-0.355785,1.520824,0.619669,133.987305,134.735687,79.402313,1.257570,7.841532,-2.509847,133.382996,137.344543,163.938889
1269,21.150000,-0.363145,1.489354,0.623958,133.986282,134.731659,79.395874,1.257286,7.842109,-2.509646,133.406967,137.306305,164.102478
1270,21.166667,-0.378754,1.478232,0.635482,133.985962,134.734329,79.398071,1.256871,7.842451,-2.509794,133.418350,137.296768,164.252792
1271,21.183333,-0.367608,1.518725,0.619873,133.986420,134.734970,79.399811,1.256505,7.842905,-2.509621,133.430603,137.290710,164.396881
1272,21.200000,-0.322386,1.473703,0.630273,133.985794,134.733932,79.398659,1.256327,7.843413,-2.509710,133.455261,137.244003,164.537628
1273,21.216667,-0.366282,1.457851,0.635421,133.987305,134.736221,79.402275,1.256123,7.843993,-2.509737,133.472839,137.220657,164.679855
1274,21.233333,-0.347165,1.492286,0.624877,133.986313,134.734375,79.399818,1.255918,7.844577,-2.509679,133.497711,137.190521,164.811920
1275,21.250000,-0.354216,1.490333,0.627755,133.986877,134.734787,79.401337,1.255711,7.845051,-2.509494,133.506683,137.160126,164.943665
1276,21.266667,-0.380341,1.473711,0.634506,133.987000,134.735062,79.401024,1.255496,7.845609,-2.509445,133.530167,137.111008,165.066864
1277,21.283333,-0.351088,1.504750,0.620724,133.986588,134.734146,79.400841,1.255276,7.846052,-2.509576,133.554214,137.065582,165.196747
1278,21.300000,-0.355193,1.487880,0.628343,133.986526,134.732681,79.397057,1.236423,7.902204,-2.504405,133.573807,137.025070,165.312256
1279,21.316667,-0.368171,1.489644,0.626327,133.986038,134.735077,79.401108,1.236220,7.902750,-2.504341,133.595566,136.973114,165.430283
1280,21.333333,-0.364860,1.476179,0.632675,133.986206,134.735779,79.401260,1.235977,7.903335,-2.504104,133.616348,136.904739,165.547104
1281,21.350000,-0.347569,1.493801,0.626100,133.986618,134.734497,79.402977,1.235804,7.903761,-2.504144,133.640747,136.843277,165.658356
1282,21.366667,-0.363541,1.483354,0.635186,133.986481,134.734039,79.398407,1.235577,7.904221,-2.504004,133.654785,136.785248,165.759628
1283,21.383333,-0.338034,1.483330,0.626739,133.986618,134.733749,79.399979,1.235332,7.904637,-2.503921,133.673889,136.707001,165.872986
1284,21.400000,-0.369493,1.475793,0.631563,133.985779,134.734589,79.398849,1.235093,7.904952,-2.503848,133.691086,136.655075,165.968353
1285,21.416667,-0.366540,1.506374,0.624463,133.985855,134.734024,79.400284,1.234862,7.905298,-2.503844,133.707596,136.602600,166.064758
1286,21.433333,-0.358170,1.485349,0.628538,133.985886,134.733170,79.398697,1.234638,7.905602,-2.503791,133.722382,136.551590,166.161682
1287,21.450000,-0.331310,1.503047,0.623689,133.986633,134.732132,79.395660,1.234259,7.905971,-2.503571,133.734756,136.526947,166.247208
1288,21.466667,-0.372355,1.481175,0.627128,133.985550,134.732391,79.397110,0.953806,8.068381,-2.333244,133.748138,136.494965,166.333603
1289,21.483333,-0.356910,1.489818,0.626930,133.987442,134.736603,79.403587,0.953513,8.068420,-2.333200,133.761475,136.458237,166.425934
1290,21.500000,-0.386646,1.495145,0.627111,133.987213,134.734802,79.401955,0.953390,8.068465,-2.333111,133.776016,136.423737,166.510513
1291,21.516667,-0.383606,1.496145,0.629447,133.987183,134.736053,79.404617,0.953295,8.068624,-2.332855,133.778366,136.414993,166.587799
1292,21.533333,-0.354773,1.468773,0.634192,133.987137,134.737091,79.404984,0.953130,8.068682,-2.332616,133.785843,136.402802,166.676895
1293,21.550000,-0.358562,1.505089,0.626379,133.986496,134.733994,79.399712,0.953010,8.068853,-2.332284,133.789124,136.416870,166.753326
1294,21.566667,-0.386878,1.499046,0.628483,133.986404,134.734497,79.400543,0.952934,8.068827,-2.332134,133.790451,136.426743,166.822540
1295,21.583333,-0.355044,1.531030,0.617427,133.985809,134.733658,79.396843,0.952720,8.068638,-2.332170,133.790558,136.438995,166.896347
1296,21.600000,-0.374792,1.472119,0.632649,133.986191,134.734039,79.399078,0.952482,8.068418,-2.332180,133.786987,136.463470,166.971130
