frame,time,spm0_rotX,spm0_rotY,spm0_rotZ,spm0_posX,spm0_posY,spm0_posZ,cf_rotX,cf_rotY,cf_rotZ,cf_posX,cf_posY,cf_posZ,spm1_rotX,spm1_rotY,spm1_rotZ,spm1_posX,spm1_posY,spm1_posZ,spm2_rotX,spm2_rotY,spm2_rotZ,spm2_posX,spm2_posY,spm2_posZ
4178,69.633333,-1.288375,-54.747185,-0.014511,182.841064,50.172699,294.427124,174.723160,-8.587676,177.686218,83.781723,64.771362,236.425690,88.656532,4.112048,171.358932,103.343010,45.908092,155.486710,92.345078,-3.003852,-84.836090,11.565906,64.419731,221.432251
4179,69.650000,-1.375090,-54.637978,-0.065811,182.852753,50.184429,294.415436,174.723099,-8.587499,177.686203,83.726967,64.765549,236.448456,88.114456,-5.781531,-9.157608,103.472481,45.861565,155.437500,-87.517288,2.324996,-93.980553,11.278955,64.439980,221.375351
4180,69.666667,-1.218681,-54.710190,0.041314,182.842010,50.173904,294.417725,174.723053,-8.587289,177.686249,83.708710,64.817085,236.434845,88.129471,-5.794840,-9.169594,103.471794,45.859661,155.435776,92.343575,-3.007441,-84.812553,11.568789,64.419281,221.432281
4181,69.683333,-1.285830,-54.742268,-0.015680,182.841736,50.172508,294.427917,174.723007,-8.587098,177.686218,83.655136,64.774231,236.478928,88.134430,-5.804880,-9.181276,103.472054,45.859768,155.436401,-87.517410,2.338823,-93.978882,11.277898,64.440651,221.375656
4182,69.700000,-1.381419,-54.630924,-0.072135,182.852142,50.184357,294.415741,174.722977,-8.586816,177.686386,83.609467,64.733139,236.515045,88.109207,-5.789587,-9.175516,103.472374,45.859661,155.436203,92.346169,-2.989879,-84.832634,11.566437,64.419296,221.432205
4183,69.716667,-1.228736,-54.711155,0.043944,182.841934,50.173836,294.419708,174.722961,-8.586497,177.686630,83.593788,64.775314,236.503418,88.099518,-5.783115,-9.166639,103.470779,45.857273,155.434082,-87.515396,2.317121,-93.974503,11.280405,64.441681,221.375458
4184,69.733333,-1.215964,-54.708519,0.053610,182.841278,50.173992,294.420502,174.722900,-8.586294,177.686676,83.583298,64.810371,236.491272,88.127838,-5.797945,-9.179181,103.470695,45.855343,155.432663,92.338631,-2.979515,-84.847565,11.567292,64.419548,221.432907
4185,69.750000,-1.251737,-54.707741,0.023454,182.843140,50.174206,294.420929,175.213211,-8.022592,177.921768,83.565758,64.840904,236.479279,88.429993,4.494757,170.835175,103.381714,45.849899,155.545242,-87.519035,2.286754,-93.986938,11.284702,64.440529,221.376419
4186,69.766667,-1.221547,-54.708393,0.046238,182.842026,50.173061,294.419800,175.213806,-8.021926,177.922119,83.540779,64.828270,236.493057,88.571564,-5.925048,-8.645696,103.407669,45.893333,155.409973,92.342300,-2.950858,-84.861603,11.565654,64.420059,221.431824
4187,69.783333,-1.239852,-54.716778,0.037099,182.841034,50.173801,294.422607,175.213699,-8.021855,177.922150,83.505478,64.775208,236.530334,88.133514,-5.802438,-9.187612,103.470718,45.856010,155.432220,-87.515068,2.281011,-93.984863,11.284600,64.441124,221.376175
4188,69.800000,-1.371818,-54.633087,-0.061620,182.853622,50.183262,294.414337,175.213593,-8.021770,177.922195,83.463791,64.764526,236.531799,88.119850,-5.792966,-9.171786,103.471611,45.859001,155.433990,92.343376,-2.925584,-84.889389,11.568503,64.421043,221.431763
4189,69.816667,-1.231818,-54.706711,0.038406,182.842331,50.172771,294.421112,175.213486,-8.021741,177.922165,83.449829,64.699944,236.588501,88.123550,-5.790892,-9.159036,103.472221,45.861008,155.436249,-87.516304,2.294843,-93.973587,11.284115,64.441284,221.375107
4190,69.833333,-1.235427,-54.721149,0.036328,182.840973,50.173588,294.421326,175.213364,-8.021684,177.922211,83.450302,64.729080,236.575958,88.117195,-5.794054,-9.179789,103.471245,45.857391,155.434738,92.338234,-2.930438,-84.881096,11.568758,64.420929,221.431259
4191,69.850000,-1.370608,-54.634914,-0.062068,182.852875,50.184994,294.414978,175.213257,-8.021667,177.922150,83.418144,64.667595,236.618942,88.405792,4.504227,170.868698,103.381363,45.850769,155.545349,-87.520493,2.256938,-93.975639,11.286889,64.440765,221.375580
4192,69.866667,-1.314574,-54.743282,-0.039453,182.840698,50.173534,294.428314,175.213150,-8.021665,177.922089,83.399109,64.646172,236.637711,88.126160,-5.797049,-9.170215,103.471542,45.860126,155.436829,92.341263,-2.921323,-84.874931,11.571013,64.420715,221.431900
4193,69.883333,-1.222912,-54.711952,0.044982,182.839905,50.173855,294.419922,175.213043,-8.021662,177.922028,83.393021,64.631599,236.653870,88.486519,4.464919,170.800049,103.384056,45.851685,155.548462,-87.525513,2.256776,-93.990868,11.289006,64.439240,221.377319
4194,69.900000,-1.371309,-54.639072,-0.065173,182.853653,50.184738,294.414490,175.213150,-8.021676,177.922028,83.409157,64.670525,236.636536,88.423401,4.496704,170.859390,103.381691,45.850739,155.545181,92.340370,-2.956557,-84.811081,11.581144,64.420166,221.433609
4195,69.916667,-1.244328,-54.712967,0.029774,182.840591,50.174648,294.422180,175.213104,-8.021721,177.922089,83.380562,64.593788,236.693329,88.141327,-5.793581,-9.149901,103.473839,45.864815,155.439087,-87.524460,2.230781,-93.984207,11.292960,64.440132,221.377304
4196,69.933333,-1.239808,-54.712196,0.025058,182.840561,50.173943,294.421173,175.213028,-8.021620,177.922241,83.365341,64.540421,236.733505,88.427406,-6.007869,-8.873644,103.427956,45.887615,155.394257,92.336143,-2.894294,-84.894089,11.572664,64.421028,221.431732
4197,69.950000,-1.363646,-54.636280,-0.060724,182.853622,50.184025,294.413635,175.212967,-8.021520,177.922394,83.365372,64.528427,236.751129,88.129013,-5.782762,-9.138847,103.474899,45.865334,155.439560,-87.526207,2.244525,-93.975174,11.290167,64.439026,221.377686
4198,69.966667,-1.240628,-54.711788,0.025583,182.840775,50.174076,294.421234,175.212906,-8.021420,177.922546,83.365578,64.519257,236.768173,88.136147,-5.793301,-9.155679,103.472794,45.861164,155.436356,92.335922,-2.889625,-84.898872,11.571031,64.419762,221.431641
4199,69.983333,-1.232241,-54.709602,0.038990,182.840042,50.173698,294.421722,175.212845,-8.021288,177.922775,83.381836,64.552330,236.761383,88.155426,-5.801782,-9.158901,103.473030,45.862682,155.437607,-87.523743,2.257379,-93.981216,11.291467,64.440254,221.375854
4200,70.000000,-1.370357,-54.631512,-0.068225,182.852707,50.182838,294.414978,175.212784,-8.021199,177.922913,83.368469,64.498146,236.811996,88.150528,-5.797155,-9.159853,103.473076,45.863140,155.435745,92.345062,-2.935306,-84.807465,11.582305,64.419792,221.432953
4201,70.016667,-1.231057,-54.707657,0.034927,182.840912,50.173779,294.419891,175.212723,-8.021106,177.923035,83.372673,64.491211,236.834213,88.431549,-5.999874,-8.854566,103.424416,45.881390,155.387451,-87.540321,2.167514,-94.016930,11.300330,64.436783,221.381516
4202,70.033333,-1.237082,-54.706905,0.036956,182.839447,50.171566,294.424438,175.212677,-8.021146,177.923096,83.389023,64.525909,236.831619,88.138107,-5.803170,-9.179538,103.469536,45.856308,155.432205,92.340515,-2.933854,-84.827377,11.583400,64.421768,221.432663
4203,70.050000,-1.369065,-54.635159,-0.064032,182.852829,50.181873,294.415253,175.212708,-8.021185,177.923096,83.417450,64.547104,236.837860,88.435127,4.480806,170.825882,103.382698,45.850857,155.545074,-87.533394,2.184599,-94.003929,11.298311,64.437401,221.378799
4204,70.066667,-1.362224,-54.634781,-0.060509,182.851990,50.182808,294.415131,175.212753,-8.021212,177.923080,83.412430,64.524643,236.874008,88.128418,-5.800828,-9.176476,103.469345,45.856544,155.431900,92.340576,-2.940427,-84.811348,11.584517,64.420738,221.433167
4205,70.083333,-1.299233,-54.743706,-0.029368,182.841843,50.171577,294.427643,175.212692,-8.021103,177.923218,83.384453,64.451447,236.941193,88.631737,4.111292,171.392014,103.337219,45.899055,155.481720,-87.520538,2.263907,-93.966927,11.291126,64.440628,221.375900
4206,70.100000,-1.372602,-54.638268,-0.069575,182.852448,50.184357,294.415466,175.212616,-8.021104,177.923157,83.403725,64.486641,236.943680,88.112389,-5.793263,-9.189787,103.469681,45.855408,155.430908,92.346313,-2.919270,-84.819153,11.582687,64.420380,221.432953
4207,70.116667,-1.235020,-54.717571,0.033394,182.841782,50.173698,294.420044,175.212524,-8.021120,177.923065,83.407394,64.474991,236.970474,88.418846,4.499818,170.810242,103.375282,45.842579,155.538925,-87.543808,2.158311,-94.013649,11.298298,64.436188,221.380524
4208,70.133333,-1.366607,-54.643230,-0.059924,182.849945,50.184078,294.416351,175.212433,-8.021130,177.922989,83.407898,64.466187,236.997055,88.459290,4.465973,170.778412,103.379913,45.846428,155.543549,92.343597,-2.964981,-84.783241,11.588515,64.421013,221.433182
4209,70.150000,-1.365760,-54.634010,-0.064120,182.852341,50.183002,294.415131,175.212326,-8.021138,177.922913,83.409325,64.453064,237.023422,88.356834,4.552004,170.793121,103.371597,45.847225,155.536011,-87.535095,2.193295,-93.993416,11.294073,64.435295,221.380402
4210,70.166667,-1.374819,-54.638973,-0.062673,182.850693,50.184273,294.416870,175.212234,-8.021111,177.922897,83.425102,64.482208,237.024994,88.146637,-5.803315,-9.175426,103.468529,45.854206,155.430084,92.333061,-2.853203,-84.943390,11.566959,64.420341,221.430878
4211,70.183333,-1.289589,-54.744644,-0.023312,182.840912,50.171684,294.428314,175.212204,-8.021047,177.922821,83.414948,64.431313,237.074020,88.116043,-5.794569,-9.181430,103.468231,45.855381,155.432587,-87.543854,2.147086,-94.031250,11.301109,64.436020,221.381561
4212,70.200000,-1.368226,-54.635406,-0.063814,182.853638,50.183098,294.415222,175.212250,-8.021088,177.922806,83.426506,64.430870,237.090820,88.436256,4.480785,170.822617,103.380798,45.849724,155.544250,92.343903,-2.901818,-84.841461,11.583235,64.422470,221.432327
4213,70.216667,-1.221282,-54.705971,0.039316,182.842133,50.173359,294.420349,175.212112,-8.021099,177.922699,83.393227,64.370575,237.143875,88.489540,4.455779,170.752197,103.380630,45.847775,155.543900,-87.537628,2.172757,-94.008698,11.298257,64.436516,221.379639
4214,70.233333,-1.239547,-54.713482,0.028341,182.840836,50.173508,294.421326,175.211975,-8.021132,177.922577,83.385147,64.351860,237.169266,88.437813,4.486337,170.792664,103.378761,45.846653,155.542053,92.338120,-2.947242,-84.808907,11.584243,64.418640,221.433762
4215,70.250000,-1.251529,-54.708679,0.007725,182.842453,50.173832,294.419647,175.211868,-8.021043,177.922699,83.355957,64.281487,237.228363,88.433945,4.488566,170.812729,103.379547,45.847179,155.542236,-87.532593,2.190499,-94.007530,11.297474,64.438042,221.378677
4216,70.266667,-1.242216,-54.714592,0.028203,182.841202,50.173473,294.421997,175.211823,-8.021084,177.922745,83.355423,64.291733,237.239502,88.447868,4.473442,170.800522,103.382027,45.850677,155.545837,92.335228,-2.912038,-84.841965,11.583501,64.420174,221.433075
4217,70.283333,-1.247382,-54.725109,0.027290,182.839737,50.174694,294.421448,175.211868,-8.021101,177.922775,83.344376,64.258430,237.274414,88.115242,-5.795803,-9.176425,103.469810,45.855827,155.432861,-87.537430,2.172498,-94.012947,11.301614,64.437233,221.379715
4218,70.300000,-1.254025,-54.716663,0.015947,182.842148,50.173939,294.421021,175.211746,-8.021134,177.922653,83.312660,64.233734,237.303757,88.113884,-5.789756,-9.178313,103.470299,45.858212,155.434525,92.340958,-2.902355,-84.832573,11.583379,64.421280,221.433258
4219,70.316667,-1.215134,-54.703655,0.040815,182.841858,50.171516,294.418610,175.211655,-8.021063,177.922760,83.272835,64.164886,237.358521,88.130394,-5.793201,-9.175042,103.470757,45.858124,155.434830,-87.525101,2.226714,-93.982613,11.294186,64.438202,221.378235
4220,70.333333,-1.233842,-54.717503,0.031683,182.840851,50.171913,294.421387,175.211533,-8.020995,177.922852,83.245758,64.134682,237.388153,88.132263,-5.802183,-9.189451,103.468346,45.852913,155.429260,92.339081,-2.908526,-84.823051,11.586470,64.421112,221.432449
4221,70.350000,-1.365293,-54.628494,-0.064470,182.853027,50.183678,294.414063,175.211319,-8.021091,177.922699,83.227417,64.146637,237.388107,88.121964,-5.792840,-9.179360,103.470459,45.856346,155.432129,-87.533363,2.218880,-93.977188,11.294742,64.437195,221.379349
4222,70.366667,-1.239377,-54.709637,0.026467,182.841492,50.173229,294.421631,175.211136,-8.021156,177.922562,83.188843,64.115219,237.414963,88.121498,-5.796600,-9.181045,103.469826,45.855968,155.433090,92.338318,-2.890728,-84.828926,11.585037,64.421394,221.432449
4223,70.383333,-1.226075,-54.709034,0.042995,182.840454,50.173748,294.421234,175.210968,-8.021227,177.922440,83.153442,64.065041,237.449463,88.464859,4.471073,170.766052,103.379913,45.846741,155.542175,-87.532875,2.195319,-94.000359,11.301681,64.439186,221.377975
4224,70.400000,-1.379421,-54.635777,-0.074719,182.852295,50.183189,294.414795,175.210800,-8.021218,177.922516,83.096390,63.990860,237.498550,88.135582,-5.794245,-9.171062,103.469864,45.855881,155.430588,92.342751,-2.895911,-84.830048,11.582929,64.420540,221.433044
4225,70.416667,-1.230424,-54.709309,0.037961,182.841263,50.173145,294.420776,175.210663,-8.021184,177.922623,83.050217,63.944466,237.529709,88.439606,4.495589,170.802261,103.375397,45.842598,155.540054,-87.533821,2.175610,-94.005951,11.301315,64.437172,221.378571
4226,70.433333,-1.299487,-54.745125,-0.023098,182.840973,50.172436,294.430298,175.210526,-8.021151,177.922729,83.005470,63.912022,237.551163,88.113365,-5.799009,-9.200230,103.469505,45.856358,155.433838,92.340233,-2.886657,-84.839157,11.582203,64.420860,221.432663
4227,70.450000,-1.247125,-54.711338,0.014206,182.842667,50.173134,294.420380,175.210297,-8.021263,177.922607,82.966591,63.911133,237.547806,88.120476,-5.792398,-9.179483,103.471222,45.859180,155.433975,-87.532288,2.203716,-93.981819,11.294038,64.436279,221.378799
4228,70.466667,-1.238747,-54.715202,0.026683,182.840210,50.173439,294.420685,175.210098,-8.021353,177.922501,82.913597,63.873451,237.568146,88.126778,-5.796499,-9.181548,103.470184,45.857098,155.433655,92.340347,-2.920523,-84.796951,11.589127,64.421364,221.432907
4229,70.483333,-1.170407,-54.710011,0.057874,182.841446,50.166557,294.421021,175.209930,-8.021293,177.922668,82.861549,63.832047,237.590057,88.115158,-5.806375,-9.208640,103.468933,45.852982,155.429535,-87.530357,2.221215,-93.982513,11.295171,64.439018,221.377899
4230,70.500000,-1.254160,-54.713909,0.014506,182.841400,50.174744,294.421173,175.209915,-8.021324,177.922714,82.796692,63.796436,237.609238,88.417053,4.506408,170.764709,103.376877,45.851784,155.539856,92.344101,-2.925044,-84.800720,11.586193,64.419754,221.433929
4231,70.516667,-1.228220,-54.706055,0.037567,182.841263,50.172146,294.420410,175.209717,-8.021435,177.922592,82.738182,63.757748,237.628220,88.124672,-5.802020,-9.178442,103.470207,45.858677,155.434296,-87.531822,2.231695,-93.981392,11.293908,64.437218,221.379425
4232,70.533333,-1.234643,-54.705494,0.031707,182.841354,50.172298,294.421539,175.209549,-8.021550,177.922470,82.677864,63.722385,237.646179,88.425980,-5.995752,-8.850339,103.423737,45.879284,155.385941,92.345795,-2.940449,-84.788239,11.586371,64.420853,221.433350
4233,70.550000,-1.255336,-54.711529,0.015126,182.840363,50.175373,294.422028,175.209534,-8.021576,177.922516,82.605766,63.685654,237.665482,88.402992,4.522404,170.778656,103.376984,45.852772,155.541336,-87.525368,2.253649,-93.979485,11.290157,64.437439,221.378159
4234,70.566667,-1.246385,-54.715115,0.018554,182.840729,50.172173,294.421082,175.209381,-8.021660,177.922394,82.541550,63.651085,237.678909,88.153366,-5.812389,-9.181026,103.470024,45.858757,155.432709,92.339279,-2.944757,-84.802383,11.584302,64.420929,221.432358
4235,70.583333,-1.295326,-54.744564,-0.024991,182.841431,50.170666,294.428711,175.209244,-8.021598,177.922592,82.479866,63.617401,237.693741,88.421120,-5.990359,-8.851267,103.425156,45.881512,155.387527,-87.513069,2.330142,-93.949532,11.285411,64.440987,221.374969
4236,70.600000,-1.380233,-54.639633,-0.068809,182.850601,50.185730,294.415527,175.209076,-8.021706,177.922485,82.408310,63.582272,237.706253,88.426445,4.499939,170.759430,103.380585,45.856277,155.544678,92.344566,-2.892935,-84.890305,11.568295,64.419937,221.431732
4237,70.616667,-1.252175,-54.716370,0.027500,182.839417,50.175453,294.423828,175.209045,-8.021768,177.922470,82.362190,63.598598,237.692886,88.129883,-5.796594,-9.167541,103.470848,45.858158,155.434494,-87.530319,2.251012,-93.990105,11.291088,64.437538,221.379471
4238,70.633333,-1.243686,-54.708286,0.028780,182.841339,50.172527,294.421967,175.208923,-8.021774,177.922592,82.299423,63.541039,237.718338,88.432549,-6.009049,-8.861014,103.422913,45.878925,155.385391,92.349899,-2.968560,-84.778648,11.581645,64.420486,221.432663
4239,70.650000,-1.451034,-54.673874,-0.138754,182.852203,50.183193,294.423462,175.208786,-8.021877,177.922516,82.209763,63.468040,237.752441,88.114082,-5.794203,-9.175170,103.471542,45.859047,155.435486,-87.516617,2.287389,-93.972839,11.288177,64.440575,221.375854
4240,70.666667,-1.231846,-54.710453,0.033945,182.840591,50.173523,294.420654,175.208664,-8.021866,177.922668,82.134750,63.384193,237.783340,88.116623,-5.799168,-9.190643,103.469894,45.855965,155.432236,92.339989,-2.933348,-84.855972,11.570442,64.419609,221.431915
4241,70.683333,-1.229499,-54.710793,0.035968,182.841141,50.172722,294.420807,175.208527,-8.021835,177.922913,82.092491,63.368160,237.760254,88.142838,-5.811894,-9.187688,103.469292,45.855583,155.431503,-87.518875,2.268413,-93.986267,11.288329,64.439865,221.376465
4242,70.700000,-1.428229,-54.668858,-0.117527,182.851822,50.183331,294.421234,175.208374,-8.021964,177.922852,82.026688,63.282059,237.770798,88.444099,4.485533,170.828293,103.381439,45.849575,155.544830,92.342529,-2.926728,-84.872147,11.570136,64.420082,221.432236
4243,70.716667,-1.238722,-54.711143,0.027466,182.839447,50.174152,294.421021,175.208191,-8.022116,177.922806,81.971954,63.179333,237.782425,88.126244,-5.806278,-9.198112,103.470467,45.855934,155.431564,-87.514732,2.284718,-93.978394,11.287779,64.441330,221.375198
4244,70.733333,-1.245959,-54.719418,0.034410,182.840042,50.173862,294.422424,175.208038,-8.022246,177.922821,81.935989,63.107948,237.761261,88.443199,-6.016257,-8.869341,103.424156,45.880310,155.386139,92.340424,-2.945174,-84.858330,11.570636,64.419159,221.432495
4245,70.750000,-1.393227,-54.636539,-0.082686,182.851761,50.183903,294.416107,175.207809,-8.022443,177.922775,81.860634,62.921707,237.802765,88.451233,4.476751,170.805344,103.381004,45.850163,155.544312,-87.529343,2.229159,-94.002670,11.288373,64.437263,221.378448
4246,70.766667,-1.250792,-54.712360,0.021124,182.838898,50.174511,294.422913,175.207672,-8.022507,177.922943,81.799339,62.723808,237.834473,88.439430,-6.018503,-8.878978,103.422913,45.878166,155.384018,92.340813,-2.923668,-84.876190,11.567448,64.419571,221.431870
4247,70.783333,-1.244487,-54.710533,0.016742,182.840652,50.173027,294.420227,175.207504,-8.022687,177.922913,81.768723,62.588264,237.821106,88.121727,-5.800104,-9.189191,103.470123,45.856243,155.432159,-87.516075,2.303415,-93.968285,11.287941,64.441910,221.374466
4248,70.800000,-1.398956,-54.641060,-0.092314,182.850891,50.184242,294.416138,175.207367,-8.022891,177.922867,81.730301,62.402607,237.825531,88.470932,4.467781,170.813202,103.382660,45.851631,155.546448,92.345947,-2.904744,-84.867081,11.572020,64.420555,221.431702
4249,70.816667,-1.241596,-54.709705,0.024987,182.840012,50.173496,294.421356,175.207214,-8.023074,177.922821,81.690865,62.191158,237.836044,88.417732,-6.015150,-8.889977,103.423897,45.881207,155.387527,-87.526695,2.254399,-93.984108,11.290434,64.439163,221.376328
4250,70.833333,-1.258077,-54.713242,0.013763,182.840012,50.172932,294.422760,175.207169,-8.023129,177.922821,81.673782,62.007374,237.819672,88.130203,-5.793933,-9.169612,103.470436,45.856483,155.432373,92.342720,-2.912390,-84.873077,11.572864,64.421730,221.430756
4251,70.850000,-1.376527,-54.634892,-0.074872,182.850967,50.184380,294.414856,175.207123,-8.023182,177.922836,81.633293,61.746799,237.834198,88.449036,4.481683,170.838715,103.382278,45.852051,155.548218,-87.535179,2.211430,-93.989212,11.294392,64.435715,221.379425
4252,70.866667,-1.441188,-54.676846,-0.131915,182.849579,50.182747,294.423737,175.206955,-8.023284,177.922989,81.574699,61.387062,237.891968,88.133965,-5.801552,-9.178182,103.471138,45.857666,155.432953,92.344299,-2.937086,-84.805275,11.585271,64.420891,221.432373
4253,70.883333,-1.380695,-54.640125,-0.068337,182.849243,50.184418,294.416290,175.206757,-8.023511,177.922913,81.567093,61.128860,237.871368,88.132751,-5.792986,-9.151340,103.471992,45.861618,155.437607,-87.534653,2.184374,-94.016220,11.299944,64.438179,221.379547
4254,70.900000,-1.373509,-54.635666,-0.073004,182.851440,50.183414,294.414795,175.206573,-8.023646,177.923065,81.526001,60.748302,237.909286,88.117401,-5.792402,-9.181337,103.471085,45.857914,155.434021,92.343208,-2.915137,-84.825653,11.582436,64.420082,221.434143
4255,70.916667,-1.245739,-54.719513,0.029230,182.838837,50.173672,294.423065,175.206390,-8.023877,177.923004,81.519814,60.426849,237.891006,88.132118,-5.792122,-9.168819,103.470078,45.856228,155.432266,-87.527100,2.238718,-93.977791,11.293263,64.437729,221.378159
4256,70.933333,-1.258454,-54.720909,0.013054,182.839264,50.173847,294.422516,175.206299,-8.023932,177.923248,81.505905,60.029568,237.906097,88.122169,-5.786363,-9.153030,103.472565,45.861279,155.437820,92.338150,-2.898927,-84.838478,11.583443,64.421349,221.432465
4257,70.950000,-1.395020,-54.637974,-0.083569,182.850784,50.183712,294.416504,175.206177,-8.024030,177.923431,81.475121,59.566944,237.944214,88.108528,-5.781696,-9.159828,103.472725,45.860661,155.435760,-87.533150,2.202337,-93.982307,11.296001,64.437012,221.379349
4258,70.966667,-1.265826,-54.721237,0.008502,182.838425,50.175018,294.422882,175.206192,-8.024049,177.923462,81.474472,59.129517,237.946564,88.134003,-5.791609,-9.167418,103.470482,45.855534,155.433304,92.341255,-2.884882,-84.848152,11.582435,64.421371,221.432404
4259,70.983333,-1.254506,-54.717621,0.017574,182.838959,50.174713,294.422668,175.206055,-8.024257,177.923386,81.469414,58.684517,237.939331,88.131241,-5.805308,-9.186409,103.470268,45.858578,155.434479,-87.531502,2.187268,-93.993698,11.299315,64.437859,221.378510
4260,71.000000,-1.378787,-54.640293,-0.074257,182.852386,50.184269,294.415161,175.205917,-8.024429,177.923370,81.481613,58.232319,237.924377,88.434547,4.488001,170.825623,103.378510,45.846893,155.543167,92.340652,-2.896581,-84.829514,11.584419,64.420807,221.432846
4261,71.016667,-1.238636,-54.717472,0.031260,182.839798,50.173145,294.421204,175.205795,-8.024650,177.923294,81.448677,57.659882,237.969971,88.410057,4.513317,170.779343,103.377831,45.850960,155.542191,-87.536652,2.176378,-94.002945,11.300592,64.437744,221.379013
4262,71.033333,-1.248356,-54.722855,0.024992,182.839447,50.173695,294.422729,175.205688,-8.024716,177.923431,81.428276,57.073242,238.009811,88.124359,-5.785641,-9.165469,103.470291,45.855476,155.433426,92.344574,-2.917610,-84.803818,11.588345,64.422485,221.432617
4263,71.050000,-1.385165,-54.639900,-0.076720,182.852173,50.183792,294.414093,175.205551,-8.024931,177.923325,81.441978,56.554676,237.992340,88.467941,4.468334,170.817978,103.383781,45.852985,155.548950,-87.535454,2.178894,-93.997101,11.299734,64.435852,221.379776
4264,71.066667,-1.258839,-54.727356,0.020008,182.839279,50.174416,294.422791,175.205338,-8.025167,177.923203,81.440697,55.964630,238.006638,88.133934,-5.794537,-9.167572,103.470573,45.856552,155.433304,92.341858,-2.915409,-84.799263,11.586801,64.420906,221.432083
4265,71.083333,-1.246842,-54.716602,0.021803,182.839340,50.174259,294.420227,175.205200,-8.025218,177.923431,81.440475,55.340813,238.015610,88.462509,4.466183,170.798431,103.381516,45.848267,155.544891,-87.537354,2.191864,-93.994881,11.297805,64.437172,221.379684
4266,71.100000,-1.394624,-54.646595,-0.081794,182.850952,50.186192,294.415985,175.205002,-8.025412,177.923340,81.436592,54.695808,238.031937,88.441299,4.482990,170.828690,103.381607,45.849358,155.544617,92.344727,-2.903580,-84.829704,11.581638,64.420341,221.433548
4267,71.116667,-1.373451,-54.640133,-0.063553,182.850647,50.184284,294.416046,175.204788,-8.025614,177.923248,81.430573,54.013885,238.044525,88.149948,-5.812814,-9.184587,103.471031,45.858166,155.433929,-87.547386,2.163157,-94.022964,11.302548,64.435966,221.382050
4268,71.133333,-1.382846,-54.639965,-0.072964,182.851166,50.183731,294.417267,175.204575,-8.025827,177.923141,81.426598,53.306656,238.067871,88.117722,-5.805645,-9.206316,103.470276,45.855309,155.433838,92.341843,-2.940687,-84.808464,11.585042,64.421555,221.432846
4269,71.150000,-1.364914,-54.631523,-0.061466,182.852478,50.184677,294.414581,175.204391,-8.026015,177.923019,81.424675,52.584301,238.073975,88.120361,-5.793772,-9.184772,103.470848,45.857220,155.433167,-87.537468,2.171748,-94.021973,11.300489,64.437637,221.379776
4270,71.166667,-1.243522,-54.714760,0.026570,182.840652,50.173492,294.422760,175.203751,-8.026622,177.922562,81.422005,51.826607,238.090683,88.135460,-5.799700,-9.172044,103.471519,45.858078,155.433945,92.351189,-2.963881,-84.778954,11.585329,64.422096,221.432678
4271,71.183333,-1.257718,-54.722446,0.012147,182.840149,50.173229,294.422089,175.203583,-8.026728,177.922485,81.436317,51.091911,238.074799,88.417885,-6.012827,-8.884362,103.425705,45.881378,155.389160,-87.520859,2.279117,-93.978027,11.288710,64.439201,221.376297
4272,71.200000,-1.369867,-54.634796,-0.066505,182.852783,50.183720,294.414795,175.203049,-8.027025,177.922211,81.432877,50.297493,238.085175,88.404037,4.517100,170.795319,103.378914,45.852448,155.541779,92.341728,-2.880611,-84.915993,11.564931,64.420906,221.431046
4273,71.216667,-1.365615,-54.637817,-0.054419,182.851776,50.182159,294.415955,175.202469,-8.026819,177.922745,81.422287,49.446194,238.117401,88.139275,-5.799360,-9.172705,103.471313,45.858353,155.434601,-87.520241,2.289670,-93.968102,11.286990,64.439209,221.377304
4274,71.233333,-1.237169,-54.712017,0.032403,182.841370,50.173145,294.421753,175.202011,-8.026471,177.923340,81.414238,48.641048,238.117294,88.488907,4.458698,170.795944,103.384735,45.853561,155.548737,92.347595,-2.952257,-84.843613,11.574444,64.421043,221.432190
4275,71.250000,-1.379625,-54.642700,-0.068919,182.852463,50.183781,294.415344,175.201324,-8.026443,177.923096,81.416458,47.847576,238.098938,88.117203,-5.788190,-9.171316,103.471054,45.857178,155.433365,-87.514130,2.309877,-93.968163,11.286065,64.441208,221.375320
4276,71.266667,-1.429202,-54.668789,-0.118683,182.851990,50.181206,294.424103,175.200363,-8.026093,177.923813,81.398369,46.951408,238.120010,88.145027,-5.801876,-9.166780,103.471664,45.858818,155.434753,92.346024,-2.963571,-84.837563,11.572290,64.419960,221.432999
4277,71.283333,-1.232592,-54.711437,0.032927,182.841537,50.173042,294.421021,175.199783,-8.025486,177.924362,81.371384,46.046780,238.141113,88.502350,4.442228,170.780334,103.387520,45.855312,155.550568,-87.514214,2.329909,-93.951546,11.282998,64.440247,221.375031
4278,71.300000,-1.253217,-54.714844,0.020703,182.842239,50.172775,294.421539,174.927231,-8.028527,177.858734,81.397209,45.239182,238.098312,88.130768,-5.806209,-9.191433,103.470695,45.857368,155.433182,92.341965,-2.925865,-84.885231,11.564227,64.419975,221.431732
4279,71.316667,-1.277814,-54.738194,-0.011706,182.841156,50.171207,294.427704,174.926682,-8.027569,177.859375,81.320068,44.265656,238.130142,88.123627,-5.787051,-9.163246,103.471252,45.857803,155.435440,-87.517296,2.302504,-93.984787,11.286074,64.440262,221.376068
